dateTime,shuntVoltageBattery,busVoltageBattery,currentBattery,powerBattery,shuntVoltageSolar,busVoltageSolar,currentSolar,powerSolar
2022-03-25 19:17:18.951764,-17.670000076293945,3.9159998893737793,-187.5,734.0,31.06999969482422,5.811999797821045,310.29998779296875,1802.0
2022-03-25 19:29:18.232682,-18.170000076293945,3.9200000762939453,-174.8000030517578,714.0,31.40999984741211,5.763999938964844,306.6000061035156,1766.0
2022-03-25 19:47:27.624416,-16.850000381469727,3.9240000247955322,-176.5,658.0,30.670000076293945,5.763999938964844,305.79998779296875,1780.0
2022-03-25 19:55:58.333803,-16.469999313354492,3.9240000247955322,-172.5,678.0,30.920000076293945,5.73199987411499,301.29998779296875,1782.0
2022-03-25 19:58:56.897596,-16.760000228881836,3.9240000247955322,-170.3000030517578,658.0,30.329999923706055,5.748000144958496,305.6000061035156,1754.0
2022-03-25 20:14:16.691789,-16.670000076293945,3.931999921798706,-158.8000030517578,652.0,30.1299991607666,5.815999984741211,291.6000061035156,1698.0
2022-03-25 20:19:48.834866,-16.479999542236328,3.931999921798706,-159.5,626.0,29.200000762939453,5.820000171661377,292.79998779296875,1704.0
2022-03-25 20:28:42.598591,-15.579999923706055,3.927999973297119,-155.3000030517578,610.0,28.719999313354492,5.888000011444092,297.6000061035156,1750.0
2022-03-25 20:32:07.148617,-15.8100004196167,3.927999973297119,-159.6999969482422,620.0,29.639999389648438,5.808000087738037,286.6000061035156,1724.0
2022-03-25 20:44:02.487687,-15.3100004196167,3.931999921798706,-151.8000030517578,596.0,29.239999771118164,5.748000144958496,298.8999938964844,1684.0
