dateTime,powerMode
2022-03-25 19:21:32.039164,6
2022-03-25 19:21:47.038941,6
2022-03-25 19:25:43.072994,6
2022-03-25 19:25:53.077065,6
2022-03-25 19:26:33.072933,6
2022-03-25 19:46:28.139301,6
2022-03-25 19:56:52.737316,6
2022-03-25 19:57:32.700916,6
2022-03-25 20:09:08.216750,6
2022-03-25 20:09:33.210644,6
2022-03-25 20:09:38.215414,6
2022-03-25 20:18:52.705644,6
2022-03-25 20:29:06.337146,6
2022-03-25 20:39:43.043374,6
