dateTime,shuntVoltageBattery,busVoltageBattery,currentBattery,powerBattery,shuntVoltageSolar,busVoltageSolar,currentSolar,powerSolar
2022-03-25 19:12:43.788347,-23.450000762939453,3.6040000915527344,-224.10000610351562,806.0,31.510000228881836,5.883999824523926,315.20001220703125,1854.0
2022-03-25 19:17:02.198800,-22.34000015258789,3.6040000915527344,-233.60000610351562,842.0,31.530000686645508,5.875999927520752,315.3999938964844,1854.0
2022-03-25 19:25:00.006607,-23.0,3.611999988555908,-226.1999969482422,826.0,31.709999084472656,5.840000152587891,317.1000061035156,1852.0
2022-03-25 19:28:53.423815,-23.399999618530273,3.6080000400543213,-234.1999969482422,846.0,31.860000610351562,5.811999797821045,319.3999938964844,1854.0
2022-03-25 19:32:05.837238,-22.540000915527344,3.6080000400543213,-211.39999389648438,764.0,32.16999816894531,5.739999771118164,322.1000061035156,1852.0
2022-03-25 19:37:02.250140,-22.020000457763672,3.615999937057495,-232.5,800.0,31.940000534057617,5.811999797821045,318.6000061035156,1854.0
2022-03-25 19:39:55.652100,-23.110000610351562,3.615999937057495,-218.5,790.0,31.940000534057617,5.800000190734863,319.3999938964844,1852.0
2022-03-25 19:43:26.073866,-21.989999771118164,3.624000072479248,-233.10000610351562,846.0,31.81999969482422,5.815999984741211,318.5,1852.0
2022-03-25 19:48:04.487623,-22.719999313354492,3.615999937057495,-226.0,820.0,32.0099983215332,5.783999919891357,320.5,1852.0
2022-03-25 19:51:32.917122,-21.780000686645508,3.624000072479248,-232.3000030517578,842.0,32.099998474121094,5.763999938964844,321.29998779296875,1852.0
2022-03-25 19:55:18.331469,-22.670000076293945,3.628000020980835,-225.10000610351562,816.0,32.220001220703125,5.73199987411499,322.6000061035156,1852.0
2022-03-25 19:59:02.752940,-23.040000915527344,3.628000020980835,-229.89999389648438,832.0,32.22999954223633,5.748000144958496,323.20001220703125,1858.0
2022-03-25 20:02:55.167655,-21.860000610351562,3.624000072479248,-229.60000610351562,786.0,32.470001220703125,5.716000080108643,323.70001220703125,1852.0
2022-03-25 20:15:20.426081,-23.25,3.631999969482422,-220.0,800.0,31.6299991607666,5.888000011444092,315.29998779296875,1858.0
2022-03-25 20:19:03.852821,-23.3799991607666,3.631999969482422,-220.1999969482422,800.0,31.760000228881836,5.863999843597412,318.0,1858.0
2022-03-25 20:22:20.296784,-22.979999542236328,3.640000104904175,-220.10000610351562,830.0,31.809999465942383,5.855999946594238,317.70001220703125,1858.0
2022-03-25 20:27:28.725411,-23.18000030517578,3.640000104904175,-218.89999389648438,838.0,31.719999313354492,5.860000133514404,317.5,1862.0
2022-03-25 20:38:48.080210,-23.280000686645508,3.640000104904175,-215.6999969482422,786.0,32.34000015258789,5.78000020980835,321.3999938964844,1858.0
2022-03-25 20:42:57.527127,-20.899999618530273,3.640000104904175,-226.8000030517578,826.0,32.40999984741211,5.739999771118164,323.8999938964844,1858.0
