dateTime,powerMode
2022-03-25 19:20:27.362532,6
2022-03-25 19:39:26.123046,6
2022-03-25 19:43:19.899350,6
2022-03-25 19:53:14.697477,6
2022-03-25 20:05:20.480945,6
2022-03-25 20:05:45.474413,6
2022-03-25 20:16:51.244035,6
2022-03-25 20:16:56.240532,6
2022-03-25 20:17:16.242889,6
2022-03-25 20:29:47.003847,6
2022-03-25 20:29:52.002866,6
2022-03-25 20:38:22.786017,6
