dateTime,pc0_1,pc0_3,pc0_5,pc1_0,pc2_5,pc5_0,pc10_0,pm0_1,pm0_3,pm0_5,pm1_0,pm2_5,pm5_0,pm10_0
2022-03-25 19:10:13.272712,2485,1553,362,42,12,2,0,0.0020769101101905107,0.03712531179189682,0.07496684044599533,0.11070039123296738,0.26842600107192993,0.526502788066864,0.526502788066864
2022-03-25 19:13:16.688573,55240,27167,2391,208,27,0,0,0.046156708151102066,0.6590545177459717,0.9088571071624756,1.0830104351043701,1.444589614868164,1.444589614868164,1.444589614868164
2022-03-25 19:15:23.730441,24701,11418,1292,157,26,0,0,0.020639639347791672,0.27824607491493225,0.4132218062877655,0.5446186661720276,0.890525758266449,0.890525758266449,0.890525758266449
2022-03-25 19:23:21.232258,25510,11755,1036,116,30,3,0,0.0213159192353487,0.2865157127380371,0.39476263523101807,0.4920777976512909,0.8960888981819153,1.2093932628631592,1.2093932628631592
2022-03-25 19:25:28.275363,14306,6570,890,77,23,0,0,0.011953799985349178,0.16019248962402344,0.25321051478385925,0.3180675208568573,0.6187739968299866,0.6187739968299866,0.6187739968299866
2022-03-25 19:30:31.776181,43869,21028,1556,160,22,0,0,0.03665592893958092,0.5110515356063843,0.6736339926719666,0.8077455163002014,1.097377061843872,1.097377061843872,1.097377061843872
2022-03-25 19:32:38.798992,21337,10510,794,70,18,0,0,0.017828460782766342,0.2549453675746918,0.3378760814666748,0.39706796407699585,0.6414989233016968,0.7188593745231628,0.7188593745231628
2022-03-25 19:39:33.332228,26781,12062,880,130,34,0,0,0.02237772010266781,0.29449841380119324,0.3864210844039917,0.4957457482814789,0.9431160092353821,0.9431160092353821,0.9431160092353821
2022-03-25 19:41:40.366562,16966,8128,875,86,19,0,0,0.014176160097122192,0.1975540965795517,0.288971483707428,0.3615891635417938,0.621705174446106,0.621705174446106,0.621705174446106
2022-03-25 19:48:47.891282,26088,12136,1387,111,16,0,0,0.02179872989654541,0.29559728503227234,0.4404834508895874,0.5340511202812195,0.7480522990226746,0.7480522990226746,0.7480522990226746
2022-03-25 19:50:54.937829,16771,8121,1021,99,26,0,0,0.01401359960436821,0.19723856449127197,0.3039695620536804,0.3867676854133606,0.7303631901741028,0.7303631901741028,0.7303631901741028
2022-03-25 20:00:01.436883,18679,8641,982,178,51,2,0,0.015607570298016071,0.21056075394153595,0.31312406063079834,0.46257901191711426,1.1322435140609741,1.3460546731948853,1.3460546731948853
2022-03-25 20:02:08.460270,8743,4667,682,78,19,0,0,0.007305410224944353,0.11259959638118744,0.18384949862957,0.2498278170824051,0.5057907700538635,0.5057907700538635,0.5057907700538635
2022-03-25 20:05:38.896724,35619,17987,1465,151,35,0,0,0.029761960729956627,0.4355505704879761,0.588591456413269,0.7149131298065186,1.180267095565796,1.180267095565796,1.180267095565796
2022-03-25 20:07:45.938173,21339,11324,1157,119,28,7,0,0.017830729484558105,0.27331075072288513,0.3942120671272278,0.4940648376941681,0.8717861771583557,1.6460165977478027,1.6460165977478027
2022-03-25 20:23:02.918962,24091,11714,915,72,18,0,0,0.020129600539803505,0.28441715240478516,0.3800722658634186,0.4404439926147461,0.6881008148193359,0.7064751982688904,0.7064751982688904
2022-03-25 20:25:09.962101,17841,9168,1042,160,67,4,0,0.014907529577612877,0.22175146639347076,0.3306400775909424,0.4651351571083069,1.3524967432022095,1.7764652967453003,1.7764652967453003
2022-03-25 20:32:16.509890,28459,14040,1375,130,35,2,0,0.023779449984431267,0.34054240584373474,0.48421144485473633,0.5935068726539612,1.0519390106201172,1.3100157976150513,1.3100157976150513
2022-03-25 20:34:23.547293,19803,9481,848,89,21,0,0,0.016547180712223053,0.23044748604297638,0.3190358877182007,0.3938368856906891,0.6747052669525146,0.6747052669525146,0.6747052669525146
2022-03-25 20:40:54.107507,41428,20287,2161,204,32,0,0,0.03461572155356407,0.4923068881034851,0.7180509567260742,0.8891944885253906,1.3088905811309814,1.3088905811309814,1.3088905811309814
2022-03-25 20:43:01.135834,18940,9274,751,70,6,0,0,0.01582621969282627,0.22506900131702423,0.303551584482193,0.36271339654922485,0.44894856214523315,0.44894856214523315,0.44894856214523315
