dateTime,powerMode
2022-03-25 19:13:04.518816,6
2022-03-25 19:22:59.057923,6
2022-03-25 19:23:09.075668,6
2022-03-25 19:30:19.590613,6
2022-03-25 19:39:21.153086,6
2022-03-25 19:48:35.719301,6
2022-03-25 19:59:49.236337,6
2022-03-25 20:05:16.719477,6
2022-03-25 20:05:26.717886,6
2022-03-25 20:22:50.739321,6
2022-03-25 20:32:04.337524,6
2022-03-25 20:40:41.926244,6
