dateTime,infraRed,red,green,blue,proximity
2022-03-25 19:33:03.679479,42431.00,12204.00,14802.00,19833.00,41
2022-03-25 19:33:15.698598,42429.00,12204.00,14807.00,19835.00,41
2022-03-25 19:33:27.717665,42428.00,12202.00,14806.00,19835.00,41
2022-03-25 19:33:39.752137,42418.00,12199.00,14806.00,19831.00,41
2022-03-25 19:33:51.771241,42412.00,12197.00,14805.00,19831.00,41
2022-03-25 19:34:03.790296,42414.00,12198.00,14808.00,19832.00,41
2022-03-25 19:34:15.809232,42411.00,12196.00,14810.00,19831.00,41
2022-03-25 19:34:27.843916,42404.00,12194.00,14808.00,19829.00,41
2022-03-25 19:34:39.863011,42400.00,12193.00,14809.00,19829.00,42
2022-03-25 19:34:51.881837,42400.00,12193.00,14812.00,19831.00,42
2022-03-25 19:35:03.901280,42406.00,12195.00,14814.00,19833.00,41
2022-03-25 19:35:15.935491,42397.00,12193.00,14814.00,19830.00,42
2022-03-25 19:35:27.954777,42396.00,12191.00,14816.00,19830.00,42
2022-03-25 19:35:39.973774,42390.00,12190.00,14817.00,19831.00,41
2022-03-25 19:35:52.008207,42387.00,12188.00,14817.00,19831.00,42
2022-03-25 19:36:04.027257,42381.00,12186.00,14816.00,19830.00,41
2022-03-25 19:36:16.046324,42380.00,12185.00,14817.00,19831.00,41
2022-03-25 19:36:28.065379,42372.00,12181.00,14816.00,19830.00,41
2022-03-25 19:36:40.084733,42364.00,12180.00,14815.00,19830.00,41
2022-03-25 19:36:52.119105,42356.00,12177.00,14815.00,19826.00,42
2022-03-25 19:37:04.138076,42350.00,12174.00,14814.00,19824.00,41
2022-03-25 19:37:16.157164,42344.00,12171.00,14814.00,19824.00,41
2022-03-25 19:37:28.191821,42330.00,12166.00,14810.00,19818.00,42
2022-03-25 19:37:40.210899,42315.00,12162.00,14807.00,19815.00,42
2022-03-25 19:37:52.245388,42315.00,12162.00,14810.00,19818.00,41
2022-03-25 19:38:04.264462,42306.00,12158.00,14809.00,19811.00,42
2022-03-25 19:38:16.283433,42297.00,12157.00,14807.00,19809.00,42
2022-03-25 19:38:28.302570,42293.00,12156.00,14807.00,19809.00,42
2022-03-25 19:38:40.337002,42290.00,12154.00,14808.00,19807.00,41
2022-03-25 19:38:52.356153,42289.00,12155.00,14809.00,19808.00,42
2022-03-25 19:39:04.375242,42286.00,12154.00,14810.00,19805.00,41
2022-03-25 19:39:16.394129,42283.00,12154.00,14813.00,19806.00,42
2022-03-25 19:39:28.428595,42288.00,12157.00,14816.00,19806.00,41
2022-03-25 19:39:40.447637,42290.00,12159.00,14819.00,19807.00,42
2022-03-25 19:39:52.466842,42291.00,12158.00,14821.00,19808.00,41
2022-03-25 19:40:04.485772,42295.00,12160.00,14826.00,19815.00,41
2022-03-25 19:40:16.505137,42299.00,12160.00,14829.00,19817.00,41
2022-03-25 19:40:28.524253,42303.00,12162.00,14832.00,19820.00,41
2022-03-25 19:40:40.558578,42309.00,12164.00,14836.00,19821.00,41
2022-03-25 19:40:52.577681,42308.00,12164.00,14836.00,19822.00,41
2022-03-25 19:41:04.612103,42300.00,12162.00,14835.00,19819.00,42
2022-03-25 19:41:16.631555,42290.00,12160.00,14835.00,19817.00,42
2022-03-25 19:41:28.650748,42286.00,12157.00,14838.00,19818.00,42
2022-03-25 19:41:40.684921,42281.00,12155.00,14833.00,19816.00,42
2022-03-25 19:41:52.704128,42267.00,12149.00,14831.00,19812.00,42
2022-03-25 19:42:04.723156,42256.00,12144.00,14829.00,19810.00,41
2022-03-25 19:42:16.742338,42245.00,12140.00,14826.00,19806.00,41
2022-03-25 19:42:28.776687,42236.00,12135.00,14826.00,19803.00,41
2022-03-25 19:42:40.795746,42215.00,12128.00,14820.00,19797.00,41
2022-03-25 19:42:52.814850,42196.00,12120.00,14815.00,19792.00,41
2022-03-25 19:43:04.833903,42179.00,12114.00,14810.00,19786.00,42
2022-03-25 19:43:16.868371,42162.00,12106.00,14805.00,19781.00,41
2022-03-25 19:43:28.887340,42141.00,12098.00,14800.00,19774.00,41
2022-03-25 19:43:40.906433,42121.00,12089.00,14794.00,19767.00,41
2022-03-25 19:43:52.925648,42098.00,12081.00,14790.00,19759.00,42
2022-03-25 19:44:04.960415,42073.00,12072.00,14784.00,19750.00,41
2022-03-25 19:44:16.979307,42052.00,12062.00,14777.00,19743.00,41
2022-03-25 19:44:28.998319,42027.00,12053.00,14772.00,19735.00,42
2022-03-25 19:44:41.032857,42004.00,12047.00,14767.00,19730.00,41
2022-03-25 19:44:53.051882,41992.00,12041.00,14764.00,19727.00,42
2022-03-25 19:45:05.071104,41976.00,12034.00,14758.00,19720.00,42
2022-03-25 19:45:17.090152,41953.00,12025.00,14755.00,19711.00,42
2022-03-25 19:45:29.124606,41937.00,12019.00,14751.00,19706.00,41
2022-03-25 19:45:41.143741,41915.00,12010.00,14743.00,19700.00,41
2022-03-25 19:45:53.162845,41899.00,12003.00,14739.00,19694.00,41
2022-03-25 19:46:05.197345,41885.00,11999.00,14737.00,19688.00,41
2022-03-25 19:46:17.216516,41857.00,11990.00,14728.00,19677.00,42
2022-03-25 19:46:29.235715,41846.00,11986.00,14727.00,19675.00,42
2022-03-25 19:46:41.254648,41848.00,11985.00,14730.00,19675.00,41
2022-03-25 19:46:53.289085,41832.00,11980.00,14726.00,19670.00,42
2022-03-25 19:47:05.308063,41822.00,11976.00,14725.00,19671.00,42
2022-03-25 19:47:17.327066,41819.00,11974.00,14726.00,19670.00,42
2022-03-25 19:47:29.346635,41815.00,11972.00,14727.00,19669.00,41
2022-03-25 19:47:41.365523,41820.00,11973.00,14730.00,19670.00,41
2022-03-25 19:47:53.399721,41816.00,11973.00,14731.00,19672.00,41
2022-03-25 19:48:05.418932,41818.00,11974.00,14735.00,19674.00,41
2022-03-25 19:48:17.438045,41880.00,11994.00,14767.00,19702.00,41
2022-03-25 19:48:29.457072,41820.00,11977.00,14743.00,19678.00,41
2022-03-25 19:48:41.491553,41824.00,11978.00,14746.00,19680.00,40
2022-03-25 19:48:53.510761,41826.00,11979.00,14750.00,19683.00,42
2022-03-25 19:49:05.545344,41835.00,11982.00,14756.00,19687.00,42
2022-03-25 19:49:17.564387,41836.00,11982.00,14758.00,19693.00,41
2022-03-25 19:49:29.583441,41839.00,11984.00,14761.00,19694.00,42
2022-03-25 19:49:41.602465,41844.00,11985.00,14765.00,19696.00,42
2022-03-25 19:49:53.621537,41848.00,11986.00,14769.00,19700.00,41
2022-03-25 19:50:05.655843,41850.00,11986.00,14773.00,19703.00,41
2022-03-25 19:50:17.675222,41850.00,11986.00,14773.00,19703.00,42
2022-03-25 19:50:29.694525,41849.00,11985.00,14775.00,19705.00,41
2022-03-25 19:50:41.713455,41838.00,11980.00,14774.00,19704.00,42
2022-03-25 19:50:53.747936,41825.00,11973.00,14771.00,19702.00,42
2022-03-25 19:51:05.767444,41806.00,11964.00,14765.00,19695.00,42
2022-03-25 19:51:17.801487,41804.00,11963.00,14767.00,19695.00,41
2022-03-25 19:51:29.820769,41792.00,11958.00,14763.00,19694.00,42
2022-03-25 19:51:41.840192,41779.00,11953.00,14761.00,19689.00,42
2022-03-25 19:51:53.874384,41773.00,11950.00,14760.00,19689.00,42
2022-03-25 19:52:05.893479,41759.00,11945.00,14761.00,19686.00,41
2022-03-25 19:52:17.912454,41747.00,11940.00,14759.00,19683.00,42
2022-03-25 19:52:29.946977,41737.00,11935.00,14756.00,19679.00,41
2022-03-25 19:52:41.966444,41726.00,11930.00,14753.00,19679.00,42
2022-03-25 19:52:54.000889,41709.00,11924.00,14750.00,19673.00,42
2022-03-25 19:53:06.020016,41693.00,11918.00,14747.00,19668.00,41
2022-03-25 19:53:18.039342,41676.00,11910.00,14743.00,19661.00,42
2022-03-25 19:53:30.058411,41651.00,11900.00,14734.00,19651.00,41
2022-03-25 19:53:42.092766,41621.00,11890.00,14726.00,19642.00,41
2022-03-25 19:53:54.111938,41604.00,11881.00,14722.00,19636.00,41
2022-03-25 19:54:06.131100,41579.00,11872.00,14715.00,19630.00,42
2022-03-25 19:54:18.165569,41555.00,11862.00,14709.00,19621.00,41
2022-03-25 19:54:30.184559,41527.00,11851.00,14701.00,19612.00,42
2022-03-25 19:54:42.203559,41498.00,11840.00,14691.00,19602.00,42
2022-03-25 19:54:54.238078,41474.00,11832.00,14687.00,19596.00,41
2022-03-25 19:55:06.257007,41452.00,11824.00,14682.00,19588.00,41
2022-03-25 19:55:18.276250,41425.00,11814.00,14675.00,19578.00,42
2022-03-25 19:55:30.310912,41403.00,11804.00,14669.00,19569.00,41
2022-03-25 19:55:42.330049,41376.00,11794.00,14663.00,19560.00,41
2022-03-25 19:55:54.349199,41348.00,11783.00,14652.00,19551.00,42
2022-03-25 19:56:06.368188,41320.00,11770.00,14645.00,19542.00,42
2022-03-25 19:56:18.402786,41291.00,11758.00,14637.00,19531.00,41
2022-03-25 19:56:30.421933,41256.00,11746.00,14626.00,19520.00,42
2022-03-25 19:56:42.441076,41218.00,11730.00,14613.00,19506.00,41
2022-03-25 19:56:54.459957,41186.00,11716.00,14603.00,19495.00,42
2022-03-25 19:57:06.494582,41157.00,11703.00,14594.00,19485.00,42
2022-03-25 19:57:18.513695,41124.00,11691.00,14584.00,19472.00,42
2022-03-25 19:57:30.548180,41096.00,11680.00,14574.00,19464.00,41
2022-03-25 19:57:42.567357,41068.00,11669.00,14566.00,19452.00,42
2022-03-25 19:57:54.586562,41051.00,11661.00,14564.00,19446.00,41
2022-03-25 19:58:06.605866,41042.00,11657.00,14561.00,19445.00,42
2022-03-25 19:58:18.640099,41069.00,11668.00,14573.00,19454.00,42
2022-03-25 19:58:30.659423,41149.00,11700.00,14604.00,19485.00,42
2022-03-25 19:58:42.693932,41142.00,11699.00,14601.00,19484.00,41
2022-03-25 19:58:54.713475,41067.00,11671.00,14577.00,19457.00,42
2022-03-25 19:59:06.747743,40996.00,11640.00,14554.00,19430.00,41
2022-03-25 19:59:18.767170,40958.00,11625.00,14543.00,19420.00,41
2022-03-25 19:59:30.786371,40927.00,11613.00,14533.00,19410.00,42
2022-03-25 19:59:42.820669,40897.00,11601.00,14525.00,19401.00,41
2022-03-25 19:59:54.839863,40882.00,11595.00,14519.00,19396.00,42
2022-03-25 20:00:06.859227,40867.00,11590.00,14519.00,19392.00,41
2022-03-25 20:00:18.878346,40848.00,11582.00,14516.00,19387.00,41
2022-03-25 20:00:30.912557,40830.00,11573.00,14509.00,19381.00,41
2022-03-25 20:00:42.931703,40797.00,11559.00,14500.00,19371.00,42
2022-03-25 20:00:54.950820,40764.00,11547.00,14490.00,19358.00,41
2022-03-25 20:01:06.969781,40730.00,11532.00,14477.00,19346.00,41
2022-03-25 20:01:19.004317,40704.00,11520.00,14470.00,19339.00,42
2022-03-25 20:01:31.023512,40672.00,11508.00,14461.00,19329.00,41
2022-03-25 20:01:43.058406,40639.00,11498.00,14452.00,19319.00,42
2022-03-25 20:01:55.077682,40612.00,11485.00,14444.00,19307.00,41
2022-03-25 20:02:07.096439,40574.00,11473.00,14433.00,19295.00,41
2022-03-25 20:02:19.115533,40550.00,11463.00,14425.00,19285.00,42
2022-03-25 20:02:31.150032,40524.00,11453.00,14416.00,19277.00,42
2022-03-25 20:02:43.169149,40492.00,11439.00,14406.00,19263.00,41
2022-03-25 20:02:55.188705,40461.00,11426.00,14398.00,19253.00,41
2022-03-25 20:03:07.222934,40436.00,11416.00,14391.00,19246.00,41
2022-03-25 20:03:19.242104,40416.00,11408.00,14386.00,19239.00,41
2022-03-25 20:03:31.261043,40393.00,11398.00,14381.00,19235.00,42
2022-03-25 20:03:43.295614,40379.00,11391.00,14378.00,19229.00,41
2022-03-25 20:03:55.314856,40379.00,11393.00,14384.00,19230.00,41
2022-03-25 20:04:07.333927,40340.00,11376.00,14368.00,19218.00,42
2022-03-25 20:04:19.368472,40325.00,11371.00,14364.00,19215.00,41
2022-03-25 20:04:31.387767,40309.00,11362.00,14361.00,19210.00,42
2022-03-25 20:04:43.406647,40284.00,11354.00,14352.00,19202.00,41
2022-03-25 20:04:55.425691,40253.00,11343.00,14343.00,19191.00,42
2022-03-25 20:05:07.460063,40220.00,11330.00,14333.00,19180.00,42
2022-03-25 20:05:19.479287,40202.00,11320.00,14328.00,19174.00,42
2022-03-25 20:05:31.498447,40186.00,11315.00,14326.00,19172.00,42
2022-03-25 20:05:43.517567,40175.00,11309.00,14322.00,19166.00,41
2022-03-25 20:05:55.536491,40158.00,11301.00,14318.00,19163.00,42
2022-03-25 20:06:07.571182,40143.00,11293.00,14315.00,19158.00,41
2022-03-25 20:06:19.590164,40135.00,11290.00,14313.00,19156.00,42
2022-03-25 20:06:31.624751,40114.00,11281.00,14308.00,19150.00,41
2022-03-25 20:06:43.643950,40097.00,11274.00,14303.00,19143.00,41
2022-03-25 20:06:55.663074,40071.00,11265.00,14296.00,19135.00,41
2022-03-25 20:07:07.697605,40043.00,11253.00,14287.00,19121.00,41
2022-03-25 20:07:19.716685,40016.00,11244.00,14277.00,19112.00,42
2022-03-25 20:07:31.735851,39997.00,11236.00,14272.00,19105.00,42
2022-03-25 20:07:43.755080,39985.00,11232.00,14272.00,19102.00,42
2022-03-25 20:07:55.789501,39970.00,11229.00,14269.00,19097.00,41
2022-03-25 20:08:07.808762,39950.00,11219.00,14263.00,19093.00,41
2022-03-25 20:08:19.827756,39942.00,11214.00,14262.00,19089.00,41
2022-03-25 20:08:31.846864,39923.00,11208.00,14258.00,19083.00,42
2022-03-25 20:08:43.881557,39915.00,11203.00,14256.00,19081.00,42
2022-03-25 20:08:55.900577,39902.00,11199.00,14250.00,19077.00,42
2022-03-25 20:09:07.919887,39889.00,11194.00,14250.00,19074.00,41
2022-03-25 20:09:19.954005,39884.00,11192.00,14252.00,19073.00,42
2022-03-25 20:09:31.972984,39873.00,11186.00,14250.00,19069.00,41
2022-03-25 20:09:43.992028,39861.00,11183.00,14248.00,19066.00,41
2022-03-25 20:09:56.011266,39849.00,11178.00,14245.00,19065.00,41
2022-03-25 20:10:08.030642,39834.00,11173.00,14241.00,19059.00,41
2022-03-25 20:10:20.064882,39825.00,11171.00,14242.00,19056.00,41
2022-03-25 20:10:32.083959,39822.00,11169.00,14242.00,19056.00,41
2022-03-25 20:10:44.118543,39821.00,11170.00,14243.00,19056.00,42
2022-03-25 20:10:56.137660,39815.00,11168.00,14244.00,19053.00,41
2022-03-25 20:11:08.156866,39810.00,11168.00,14244.00,19055.00,42
2022-03-25 20:11:20.175859,39811.00,11169.00,14247.00,19056.00,42
2022-03-25 20:11:32.210356,39813.00,11169.00,14250.00,19058.00,41
2022-03-25 20:11:44.229685,39820.00,11172.00,14256.00,19063.00,41
2022-03-25 20:11:56.248895,39822.00,11173.00,14257.00,19064.00,42
2022-03-25 20:12:08.268008,39821.00,11172.00,14258.00,19064.00,41
2022-03-25 20:12:20.302357,39832.00,11176.00,14267.00,19068.00,41
2022-03-25 20:12:32.321489,39817.00,11170.00,14262.00,19064.00,41
2022-03-25 20:12:44.356029,39812.00,11170.00,14265.00,19067.00,41
2022-03-25 20:12:56.375072,39813.00,11170.00,14267.00,19068.00,41
2022-03-25 20:13:08.394135,39811.00,11169.00,14268.00,19066.00,41
2022-03-25 20:13:20.413414,39800.00,11165.00,14265.00,19064.00,42
2022-03-25 20:13:32.447847,39793.00,11162.00,14266.00,19062.00,41
2022-03-25 20:13:44.466972,39779.00,11157.00,14262.00,19058.00,42
2022-03-25 20:13:56.486641,39763.00,11152.00,14259.00,19053.00,41
2022-03-25 20:14:08.520734,39752.00,11147.00,14254.00,19049.00,41
2022-03-25 20:14:20.539854,39738.00,11139.00,14251.00,19046.00,42
2022-03-25 20:14:32.559197,39721.00,11135.00,14248.00,19039.00,42
2022-03-25 20:14:44.593727,39705.00,11129.00,14244.00,19034.00,41
2022-03-25 20:14:56.612883,39697.00,11127.00,14242.00,19032.00,41
2022-03-25 20:15:08.631981,39678.00,11119.00,14237.00,19024.00,41
2022-03-25 20:15:20.650977,39669.00,11117.00,14236.00,19021.00,41
2022-03-25 20:15:32.685375,39650.00,11111.00,14230.00,19014.00,42
2022-03-25 20:15:44.704518,39635.00,11105.00,14225.00,19009.00,41
2022-03-25 20:15:56.723641,39620.00,11099.00,14220.00,19001.00,41
2022-03-25 20:16:08.742762,39608.00,11095.00,14217.00,19001.00,42
2022-03-25 20:16:20.777359,39594.00,11089.00,14213.00,18994.00,41
2022-03-25 20:16:32.796407,39574.00,11082.00,14210.00,18988.00,42
2022-03-25 20:16:44.815614,39582.00,11086.00,14217.00,18993.00,42
2022-03-25 20:16:56.850119,39563.00,11079.00,14214.00,18985.00,41
2022-03-25 20:17:08.869280,39525.00,11065.00,14200.00,18973.00,41
2022-03-25 20:17:20.888394,39513.00,11059.00,14195.00,18969.00,42
2022-03-25 20:17:32.923361,39494.00,11053.00,14189.00,18959.00,42
2022-03-25 20:17:44.957943,39483.00,11048.00,14186.00,18956.00,41
2022-03-25 20:17:56.977226,39467.00,11045.00,14183.00,18952.00,42
2022-03-25 20:18:09.011835,39453.00,11040.00,14181.00,18948.00,42
2022-03-25 20:18:21.030981,39443.00,11035.00,14179.00,18943.00,41
2022-03-25 20:18:33.050209,39426.00,11029.00,14174.00,18937.00,41
2022-03-25 20:18:45.069143,39407.00,11025.00,14168.00,18931.00,41
2022-03-25 20:18:57.103619,39376.00,11011.00,14157.00,18922.00,42
2022-03-25 20:19:09.122702,39369.00,11010.00,14156.00,18919.00,41
2022-03-25 20:19:21.141834,39365.00,11013.00,14161.00,18916.00,41
2022-03-25 20:19:33.160969,39358.00,11011.00,14161.00,18912.00,42
2022-03-25 20:19:45.195548,39338.00,11004.00,14155.00,18906.00,41
2022-03-25 20:19:57.214704,39324.00,10999.00,14153.00,18902.00,41
2022-03-25 20:20:09.233764,39300.00,10991.00,14145.00,18892.00,41
2022-03-25 20:20:21.268556,39286.00,10986.00,14142.00,18888.00,41
2022-03-25 20:20:33.287564,39273.00,10980.00,14137.00,18883.00,41
2022-03-25 20:20:45.306644,39260.00,10976.00,14134.00,18879.00,41
2022-03-25 20:20:57.341265,39244.00,10971.00,14131.00,18874.00,41
2022-03-25 20:21:09.360396,39230.00,10966.00,14128.00,18870.00,41
2022-03-25 20:21:21.379634,39220.00,10962.00,14126.00,18865.00,42
2022-03-25 20:21:33.398789,39208.00,10956.00,14123.00,18861.00,41
2022-03-25 20:21:45.433264,39193.00,10952.00,14122.00,18858.00,41
2022-03-25 20:21:57.452696,39180.00,10948.00,14119.00,18855.00,42
2022-03-25 20:22:09.471808,39174.00,10944.00,14117.00,18850.00,41
2022-03-25 20:22:21.506369,39160.00,10940.00,14113.00,18846.00,41
2022-03-25 20:22:33.525617,39149.00,10937.00,14111.00,18844.00,41
2022-03-25 20:22:45.559756,39133.00,10931.00,14108.00,18838.00,41
2022-03-25 20:22:57.579139,39119.00,10926.00,14105.00,18834.00,41
