dateTime,lightLevel
2022-03-25 19:28:18.074283,727
2022-03-25 19:28:30.108946,727
2022-03-25 19:28:42.128121,728
2022-03-25 19:28:54.147323,729
2022-03-25 19:29:06.181783,728
2022-03-25 19:29:18.200865,727
2022-03-25 19:29:30.219836,729
2022-03-25 19:29:42.239070,729
2022-03-25 19:29:54.273625,727
2022-03-25 19:30:06.292942,728
2022-03-25 19:30:18.327129,728
2022-03-25 19:30:30.346107,727
2022-03-25 19:30:42.365087,726
2022-03-25 19:30:54.384590,728
2022-03-25 19:31:06.418902,727
2022-03-25 19:31:18.438095,726
2022-03-25 19:31:30.457333,730
2022-03-25 19:31:42.491552,727
2022-03-25 19:31:54.510644,728
2022-03-25 19:32:06.529756,727
2022-03-25 19:32:18.548706,728
2022-03-25 19:32:30.567874,729
2022-03-25 19:32:42.602391,729
2022-03-25 19:32:54.621571,729
2022-03-25 19:33:06.640593,726
2022-03-25 19:33:18.675035,730
2022-03-25 19:33:30.694123,727
2022-03-25 19:33:42.713155,729
2022-03-25 19:33:54.747757,726
2022-03-25 19:34:06.766734,726
2022-03-25 19:34:18.785805,726
2022-03-25 19:34:30.805026,727
2022-03-25 19:34:42.824199,725
2022-03-25 19:34:54.858444,729
2022-03-25 19:35:06.877689,726
2022-03-25 19:35:18.896823,727
2022-03-25 19:35:30.931154,726
2022-03-25 19:35:42.950245,725
2022-03-25 19:35:54.969291,726
2022-03-25 19:36:06.988381,726
2022-03-25 19:36:19.022771,730
2022-03-25 19:36:31.041820,728
2022-03-25 19:36:43.061015,727
2022-03-25 19:36:55.080281,727
2022-03-25 19:37:07.114565,726
2022-03-25 19:37:19.133570,725
2022-03-25 19:37:31.152821,728
2022-03-25 19:37:43.187273,730
2022-03-25 19:37:55.206456,729
2022-03-25 19:38:07.225571,728
2022-03-25 19:38:19.259950,731
2022-03-25 19:38:31.279132,730
2022-03-25 19:38:43.298090,730
2022-03-25 19:38:55.332595,730
2022-03-25 19:39:07.351606,728
2022-03-25 19:39:19.370624,728
2022-03-25 19:39:31.389692,728
2022-03-25 19:39:43.408742,729
2022-03-25 19:39:55.428095,730
2022-03-25 19:40:07.462268,728
2022-03-25 19:40:19.481518,729
2022-03-25 19:40:31.500599,729
2022-03-25 19:40:43.519855,729
2022-03-25 19:40:55.554007,729
2022-03-25 19:41:07.573206,728
2022-03-25 19:41:19.607804,727
2022-03-25 19:41:31.627075,731
2022-03-25 19:41:43.646012,728
2022-03-25 19:41:55.680562,729
2022-03-25 19:42:07.699533,728
2022-03-25 19:42:19.718710,730
2022-03-25 19:42:31.737922,731
2022-03-25 19:42:43.772166,731
2022-03-25 19:42:55.791288,727
2022-03-25 19:43:07.810356,728
2022-03-25 19:43:19.829422,730
2022-03-25 19:43:31.848426,729
2022-03-25 19:43:43.882930,731
2022-03-25 19:43:55.902119,730
2022-03-25 19:44:07.921506,730
2022-03-25 19:44:19.940629,727
2022-03-25 19:44:31.974807,730
2022-03-25 19:44:43.993947,727
2022-03-25 19:44:56.012993,728
2022-03-25 19:45:08.047469,728
2022-03-25 19:45:20.066629,726
2022-03-25 19:45:32.085688,726
2022-03-25 19:45:44.120229,726
2022-03-25 19:45:56.139323,729
2022-03-25 19:46:08.158419,728
2022-03-25 19:46:20.193043,729
2022-03-25 19:46:32.212032,726
2022-03-25 19:46:44.231142,729
2022-03-25 19:46:56.250158,727
2022-03-25 19:47:08.269141,724
2022-03-25 19:47:20.288186,727
2022-03-25 19:47:32.322835,730
2022-03-25 19:47:44.341830,728
2022-03-25 19:47:56.360819,726
2022-03-25 19:48:08.395331,726
2022-03-25 19:48:20.414529,728
2022-03-25 19:48:32.433493,728
2022-03-25 19:48:44.452641,728
2022-03-25 19:48:56.487197,726
2022-03-25 19:49:08.506443,726
2022-03-25 19:49:20.525509,726
2022-03-25 19:49:32.559899,726
2022-03-25 19:49:44.578901,727
2022-03-25 19:49:56.597948,727
2022-03-25 19:50:08.616983,728
2022-03-25 19:50:20.651557,730
2022-03-25 19:50:32.670852,730
2022-03-25 19:50:44.689655,730
2022-03-25 19:50:56.724341,727
2022-03-25 19:51:08.743494,731
2022-03-25 19:51:20.762754,729
2022-03-25 19:51:32.797130,727
2022-03-25 19:51:44.816493,729
2022-03-25 19:51:56.835865,726
2022-03-25 19:52:08.869860,730
2022-03-25 19:52:20.888960,728
2022-03-25 19:52:32.908065,730
2022-03-25 19:52:44.942885,729
2022-03-25 19:52:56.962147,730
2022-03-25 19:53:08.981205,731
2022-03-25 19:53:21.015499,731
2022-03-25 19:53:33.034797,730
2022-03-25 19:53:45.053909,730
2022-03-25 19:53:57.088218,729
2022-03-25 19:54:09.107342,729
2022-03-25 19:54:21.126575,729
2022-03-25 19:54:33.161067,728
2022-03-25 19:54:45.180033,730
2022-03-25 19:54:57.199153,729
2022-03-25 19:55:09.218117,731
2022-03-25 19:55:21.252726,730
2022-03-25 19:55:33.271965,728
2022-03-25 19:55:45.306582,729
2022-03-25 19:55:57.325593,732
2022-03-25 19:56:09.344646,732
2022-03-25 19:56:21.363676,729
2022-03-25 19:56:33.398360,732
2022-03-25 19:56:45.417342,730
2022-03-25 19:56:57.436486,728
2022-03-25 19:57:09.455646,732
2022-03-25 19:57:21.490176,729
2022-03-25 19:57:33.509238,731
2022-03-25 19:57:45.543827,730
2022-03-25 19:57:57.562912,728
2022-03-25 19:58:09.582001,730
2022-03-25 19:58:21.601182,733
2022-03-25 19:58:33.635922,729
2022-03-25 19:58:45.655307,730
2022-03-25 19:58:57.689871,729
2022-03-25 19:59:09.709022,729
2022-03-25 19:59:21.743437,729
2022-03-25 19:59:33.762662,728
2022-03-25 19:59:45.781940,730
2022-03-25 19:59:57.801151,729
2022-03-25 20:00:09.835527,732
2022-03-25 20:00:21.854733,729
2022-03-25 20:00:33.873671,730
2022-03-25 20:00:45.908195,729
2022-03-25 20:00:57.927202,729
2022-03-25 20:01:09.946191,731
2022-03-25 20:01:21.965363,728
2022-03-25 20:01:34.000169,731
2022-03-25 20:01:46.019438,730
2022-03-25 20:01:58.053940,731
2022-03-25 20:02:10.072927,729
2022-03-25 20:02:22.091898,732
2022-03-25 20:02:34.111158,730
2022-03-25 20:02:46.145577,727
2022-03-25 20:02:58.164960,728
2022-03-25 20:03:10.183970,728
2022-03-25 20:03:22.218523,729
2022-03-25 20:03:34.237499,728
2022-03-25 20:03:46.256717,731
2022-03-25 20:03:58.291288,729
2022-03-25 20:04:10.310387,730
2022-03-25 20:04:22.329581,728
2022-03-25 20:04:34.364121,729
2022-03-25 20:04:46.382964,729
2022-03-25 20:04:58.402140,728
2022-03-25 20:05:10.421159,728
2022-03-25 20:05:22.440349,728
2022-03-25 20:05:34.474858,727
2022-03-25 20:05:46.494017,729
2022-03-25 20:05:58.512970,727
2022-03-25 20:06:10.547638,731
2022-03-25 20:06:22.566654,729
2022-03-25 20:06:34.585885,729
2022-03-25 20:06:46.605045,728
2022-03-25 20:06:58.639557,728
2022-03-25 20:07:10.658815,727
2022-03-25 20:07:22.677782,730
2022-03-25 20:07:34.696854,729
2022-03-25 20:07:46.731532,730
2022-03-25 20:07:58.750717,729
2022-03-25 20:08:10.785160,728
2022-03-25 20:08:22.804246,731
2022-03-25 20:08:34.823295,729
2022-03-25 20:08:46.842800,728
2022-03-25 20:08:58.861750,728
2022-03-25 20:09:10.895986,730
2022-03-25 20:09:22.915059,729
2022-03-25 20:09:34.934092,729
2022-03-25 20:09:46.953173,729
2022-03-25 20:09:58.987613,731
2022-03-25 20:10:11.006946,732
2022-03-25 20:10:23.025890,731
2022-03-25 20:10:35.060451,730
2022-03-25 20:10:47.079580,731
2022-03-25 20:10:59.098798,730
2022-03-25 20:11:11.133341,730
2022-03-25 20:11:23.152344,730
2022-03-25 20:11:35.171725,731
2022-03-25 20:11:47.206013,731
2022-03-25 20:11:59.225317,730
2022-03-25 20:12:11.244349,731
2022-03-25 20:12:23.263669,732
2022-03-25 20:12:35.297880,731
2022-03-25 20:12:47.317121,730
2022-03-25 20:12:59.336167,729
2022-03-25 20:13:11.355229,731
2022-03-25 20:13:23.389814,727
2022-03-25 20:13:35.408984,728
2022-03-25 20:13:47.428098,730
2022-03-25 20:13:59.462874,729
2022-03-25 20:14:11.481849,729
2022-03-25 20:14:23.500927,730
2022-03-25 20:14:35.535502,731
2022-03-25 20:14:47.554838,729
2022-03-25 20:14:59.589348,731
2022-03-25 20:15:11.608395,732
2022-03-25 20:15:23.627373,729
2022-03-25 20:15:35.646530,730
2022-03-25 20:15:47.665588,729
2022-03-25 20:15:59.699980,730
2022-03-25 20:16:11.719160,729
2022-03-25 20:16:23.738315,729
2022-03-25 20:16:35.757517,730
2022-03-25 20:16:47.792097,729
2022-03-25 20:16:59.811221,729
2022-03-25 20:17:11.845731,730
2022-03-25 20:17:23.864871,730
2022-03-25 20:17:35.899744,730
2022-03-25 20:17:47.919031,731
2022-03-25 20:17:59.953599,730
2022-03-25 20:18:11.972961,729
2022-03-25 20:18:23.992092,730
2022-03-25 20:18:36.026578,732
2022-03-25 20:18:48.045521,731
2022-03-25 20:19:00.064703,728
2022-03-25 20:19:12.083735,728
2022-03-25 20:19:24.118262,730
2022-03-25 20:19:36.137477,729
2022-03-25 20:19:48.156668,730
2022-03-25 20:20:00.191113,730
2022-03-25 20:20:12.210320,730
2022-03-25 20:20:24.229692,730
2022-03-25 20:20:36.263991,729
2022-03-25 20:20:48.283150,730
2022-03-25 20:21:00.302382,729
2022-03-25 20:21:12.321476,730
2022-03-25 20:21:24.356213,729
2022-03-25 20:21:36.375220,729
2022-03-25 20:21:48.394649,731
2022-03-25 20:22:00.428808,728
2022-03-25 20:22:12.448222,729
2022-03-25 20:22:24.467587,728
2022-03-25 20:22:36.501761,732
2022-03-25 20:22:48.521142,732
2022-03-25 20:23:00.555478,730
2022-03-25 20:23:12.574852,729
2022-03-25 20:23:24.594343,730
2022-03-25 20:23:36.628391,729
2022-03-25 20:23:48.647602,733
2022-03-25 20:24:00.666976,729
2022-03-25 20:24:12.701382,730
2022-03-25 20:24:24.720657,728
2022-03-25 20:24:36.755321,730
2022-03-25 20:24:48.774548,731
2022-03-25 20:25:00.809078,730
2022-03-25 20:25:12.828087,729
2022-03-25 20:25:24.847255,732
2022-03-25 20:25:36.866820,732
2022-03-25 20:25:48.901080,729
2022-03-25 20:26:00.920304,730
2022-03-25 20:26:12.939387,731
2022-03-25 20:26:24.973761,730
2022-03-25 20:26:36.992863,731
2022-03-25 20:26:49.011879,729
2022-03-25 20:27:01.031011,728
2022-03-25 20:27:13.065502,729
2022-03-25 20:27:25.084837,729
2022-03-25 20:27:37.119432,729
2022-03-25 20:27:49.138750,728
2022-03-25 20:28:01.157647,729
2022-03-25 20:28:13.176718,729
2022-03-25 20:28:25.211225,730
2022-03-25 20:28:37.230601,730
2022-03-25 20:28:49.249373,730
2022-03-25 20:29:01.283856,729
2022-03-25 20:29:13.302841,731
2022-03-25 20:29:25.322047,734
2022-03-25 20:29:37.341157,728
2022-03-25 20:29:49.375663,729
2022-03-25 20:30:01.394766,729
2022-03-25 20:30:13.413838,728
2022-03-25 20:30:25.432931,730
2022-03-25 20:30:37.467316,729
2022-03-25 20:30:49.486408,730
2022-03-25 20:31:01.505650,733
2022-03-25 20:31:13.524731,731
2022-03-25 20:31:25.559286,729
2022-03-25 20:31:37.578450,732
2022-03-25 20:31:49.597378,729
2022-03-25 20:32:01.616762,727
2022-03-25 20:32:13.651280,728
2022-03-25 20:32:25.670359,730
2022-03-25 20:32:37.689599,728
2022-03-25 20:32:49.724139,728
2022-03-25 20:33:01.743289,729
2022-03-25 20:33:13.777762,730
2022-03-25 20:33:25.797029,730
2022-03-25 20:33:37.816288,727
2022-03-25 20:33:49.835137,730
2022-03-25 20:34:01.869645,730
2022-03-25 20:34:13.888741,728
2022-03-25 20:34:25.908075,728
2022-03-25 20:34:37.942755,728
2022-03-25 20:34:49.961779,731
2022-03-25 20:35:01.980772,729
2022-03-25 20:35:14.015279,730
2022-03-25 20:35:26.034531,730
2022-03-25 20:35:38.053636,731
2022-03-25 20:35:50.088129,730
2022-03-25 20:36:02.107435,730
2022-03-25 20:36:14.126930,729
2022-03-25 20:36:26.161108,731
2022-03-25 20:36:38.180115,731
2022-03-25 20:36:50.199406,730
2022-03-25 20:37:02.218653,731
2022-03-25 20:37:14.252637,731
2022-03-25 20:37:26.271768,729
2022-03-25 20:37:38.290858,727
2022-03-25 20:37:50.309961,731
2022-03-25 20:38:02.344586,728
2022-03-25 20:38:14.363706,729
2022-03-25 20:38:26.382820,728
2022-03-25 20:38:38.401768,728
2022-03-25 20:38:50.420755,729
2022-03-25 20:39:02.440311,730
2022-03-25 20:39:14.474549,729
2022-03-25 20:39:26.493628,732
2022-03-25 20:39:38.528175,731
2022-03-25 20:39:50.547183,730
2022-03-25 20:40:02.566382,728
2022-03-25 20:40:14.585415,730
2022-03-25 20:40:26.619919,730
2022-03-25 20:40:38.639114,733
2022-03-25 20:40:50.658156,731
2022-03-25 20:41:02.677370,731
2022-03-25 20:41:14.711795,730
2022-03-25 20:41:26.731047,731
2022-03-25 20:41:38.750061,729
2022-03-25 20:41:50.784595,731
2022-03-25 20:42:02.803621,732
2022-03-25 20:42:14.822801,732
2022-03-25 20:42:26.841859,731
2022-03-25 20:42:38.876299,729
2022-03-25 20:42:50.895408,730
2022-03-25 20:43:02.914538,731
2022-03-25 20:43:14.933546,732
2022-03-25 20:43:26.967898,731
2022-03-25 20:43:38.987085,730
2022-03-25 20:43:51.006701,732
2022-03-25 20:44:03.040980,732
2022-03-25 20:44:15.060266,732
2022-03-25 20:44:27.079565,732
2022-03-25 20:44:39.113762,730
2022-03-25 20:44:51.133220,732
