dateTime,uvLevel
2022-03-25 19:09:31.032155,0
2022-03-25 19:09:43.051404,0
2022-03-25 19:09:55.070446,0
2022-03-25 19:10:07.089527,0
2022-03-25 19:10:19.124122,0
2022-03-25 19:10:31.143148,0
2022-03-25 19:10:43.162270,0
2022-03-25 19:10:55.196662,0
2022-03-25 19:11:07.215815,0
2022-03-25 19:11:19.234917,0
2022-03-25 19:11:31.254221,0
2022-03-25 19:11:43.288349,0
2022-03-25 19:11:55.307442,0
2022-03-25 19:12:07.326474,0
2022-03-25 19:12:19.361078,0
2022-03-25 19:12:31.380090,1
2022-03-25 19:12:43.399101,0
2022-03-25 19:12:55.418392,0
2022-03-25 19:13:07.437199,0
2022-03-25 19:13:19.471662,1
2022-03-25 19:13:31.490846,0
2022-03-25 19:13:43.509841,0
2022-03-25 19:13:55.544413,0
2022-03-25 19:14:07.563553,1
2022-03-25 19:14:19.598122,0
2022-03-25 19:14:31.617016,0
2022-03-25 19:14:43.636176,0
2022-03-25 19:14:55.655310,0
2022-03-25 19:15:07.674462,0
2022-03-25 19:15:19.708774,0
2022-03-25 19:15:31.727812,0
2022-03-25 19:15:43.747029,0
2022-03-25 19:15:55.766056,1
2022-03-25 19:16:07.800525,0
2022-03-25 19:16:19.819527,0
2022-03-25 19:16:31.838656,0
2022-03-25 19:16:43.857888,0
2022-03-25 19:16:55.877062,0
2022-03-25 19:17:07.911037,0
2022-03-25 19:17:19.930370,0
2022-03-25 19:17:31.964857,0
2022-03-25 19:17:43.983938,0
2022-03-25 19:17:56.003014,0
2022-03-25 19:18:08.022216,0
2022-03-25 19:18:20.056547,0
2022-03-25 19:18:32.076063,1
2022-03-25 19:18:44.110608,0
2022-03-25 19:18:56.129673,1
2022-03-25 19:19:08.148701,2
2022-03-25 19:19:20.167663,0
2022-03-25 19:19:32.186757,0
2022-03-25 19:19:44.221179,0
2022-03-25 19:19:56.240158,0
2022-03-25 19:20:08.259135,0
2022-03-25 19:20:20.278630,0
2022-03-25 19:20:32.312768,1
2022-03-25 19:20:44.331916,0
2022-03-25 19:20:56.351169,1
2022-03-25 19:21:08.385514,0
2022-03-25 19:21:20.404674,0
2022-03-25 19:21:32.423795,1
2022-03-25 19:21:44.442795,0
2022-03-25 19:21:56.477191,0
2022-03-25 19:22:08.496292,0
2022-03-25 19:22:20.515414,0
2022-03-25 19:22:32.550166,0
2022-03-25 19:22:44.569278,0
2022-03-25 19:22:56.603728,0
2022-03-25 19:23:08.622804,1
2022-03-25 19:23:20.657640,0
2022-03-25 19:23:32.676774,0
2022-03-25 19:23:44.695977,1
2022-03-25 19:23:56.714923,1
2022-03-25 19:24:08.749324,1
2022-03-25 19:24:20.768387,0
2022-03-25 19:24:32.787491,0
2022-03-25 19:24:44.807004,1
2022-03-25 19:24:56.841044,1
2022-03-25 19:25:08.860266,0
2022-03-25 19:25:20.894787,1
2022-03-25 19:25:32.913791,0
2022-03-25 19:25:44.932837,0
2022-03-25 19:25:56.951945,0
2022-03-25 19:26:08.971100,0
2022-03-25 19:26:21.005573,0
2022-03-25 19:26:33.024704,0
2022-03-25 19:26:45.043754,0
2022-03-25 19:26:57.078216,0
2022-03-25 19:27:09.097458,0
2022-03-25 19:27:21.116462,0
2022-03-25 19:27:33.150953,0
2022-03-25 19:27:45.169942,0
2022-03-25 19:27:57.189594,0
2022-03-25 19:28:09.223874,1
2022-03-25 19:28:21.243146,0
2022-03-25 19:28:33.277920,0
2022-03-25 19:28:45.297041,0
2022-03-25 19:28:57.331558,0
2022-03-25 19:29:09.350709,0
2022-03-25 19:29:21.369686,0
2022-03-25 19:29:33.388990,0
2022-03-25 19:29:45.423221,0
2022-03-25 19:29:57.442471,0
2022-03-25 19:30:09.461842,0
2022-03-25 19:30:21.496115,0
2022-03-25 19:30:33.515053,0
2022-03-25 19:30:45.534179,0
2022-03-25 19:30:57.553203,0
2022-03-25 19:31:09.587770,0
2022-03-25 19:31:21.607068,0
2022-03-25 19:31:33.626335,1
2022-03-25 19:31:45.660428,1
2022-03-25 19:31:57.679431,0
2022-03-25 19:32:09.698624,0
2022-03-25 19:32:21.717682,0
2022-03-25 19:32:33.752090,1
2022-03-25 19:32:45.771273,0
2022-03-25 19:32:57.790388,0
2022-03-25 19:33:09.824785,0
2022-03-25 19:33:21.843894,1
2022-03-25 19:33:33.862985,0
2022-03-25 19:33:45.882047,0
2022-03-25 19:33:57.916577,1
2022-03-25 19:34:09.935494,1
2022-03-25 19:34:21.954608,0
2022-03-25 19:34:33.989223,0
2022-03-25 19:34:46.008143,1
2022-03-25 19:34:58.027289,1
2022-03-25 19:35:10.046574,0
2022-03-25 19:35:22.065757,1
2022-03-25 19:35:34.100016,0
2022-03-25 19:35:46.119125,1
2022-03-25 19:35:58.138212,0
2022-03-25 19:36:10.172559,0
2022-03-25 19:36:22.191661,0
2022-03-25 19:36:34.210756,0
2022-03-25 19:36:46.230017,0
2022-03-25 19:36:58.264242,1
2022-03-25 19:37:10.283359,1
2022-03-25 19:37:22.302543,0
2022-03-25 19:37:34.336995,0
2022-03-25 19:37:46.356191,0
2022-03-25 19:37:58.375330,0
2022-03-25 19:38:10.409747,1
2022-03-25 19:38:22.428952,0
2022-03-25 19:38:34.447961,0
2022-03-25 19:38:46.467014,1
2022-03-25 19:38:58.501434,0
2022-03-25 19:39:10.520527,0
2022-03-25 19:39:22.539405,0
2022-03-25 19:39:34.558670,0
2022-03-25 19:39:46.577815,1
2022-03-25 19:39:58.612046,0
2022-03-25 19:40:10.631172,0
2022-03-25 19:40:22.650396,0
2022-03-25 19:40:34.669458,0
2022-03-25 19:40:46.703818,0
2022-03-25 19:40:58.722810,0
2022-03-25 19:41:10.742104,0
2022-03-25 19:41:22.776708,0
2022-03-25 19:41:34.796071,0
2022-03-25 19:41:46.814973,0
2022-03-25 19:41:58.849441,1
2022-03-25 19:42:10.868412,1
2022-03-25 19:42:22.887650,0
2022-03-25 19:42:34.906581,1
2022-03-25 19:42:46.941096,0
2022-03-25 19:42:58.960161,0
2022-03-25 19:43:10.979263,0
2022-03-25 19:43:22.998326,0
2022-03-25 19:43:35.017361,0
2022-03-25 19:43:47.051794,1
2022-03-25 19:43:59.071045,0
2022-03-25 19:44:11.105572,0
2022-03-25 19:44:23.124644,0
2022-03-25 19:44:35.143672,0
2022-03-25 19:44:47.162892,0
2022-03-25 19:44:59.181781,1
2022-03-25 19:45:11.216365,0
2022-03-25 19:45:23.235565,0
2022-03-25 19:45:35.254568,0
2022-03-25 19:45:47.289115,1
2022-03-25 19:45:59.308194,0
2022-03-25 19:46:11.327323,0
2022-03-25 19:46:23.361800,1
2022-03-25 19:46:35.381023,0
2022-03-25 19:46:47.400015,0
2022-03-25 19:46:59.419093,0
2022-03-25 19:47:11.438023,0
2022-03-25 19:47:23.472347,0
2022-03-25 19:47:35.491676,0
2022-03-25 19:47:47.510846,0
2022-03-25 19:47:59.529689,0
2022-03-25 19:48:11.564208,0
2022-03-25 19:48:23.583319,0
2022-03-25 19:48:35.602411,1
2022-03-25 19:48:47.621515,0
2022-03-25 19:48:59.656006,0
2022-03-25 19:49:11.675341,1
2022-03-25 19:49:23.709737,0
2022-03-25 19:49:35.728776,2
2022-03-25 19:49:47.747733,0
2022-03-25 19:49:59.766905,0
2022-03-25 19:50:11.785897,0
2022-03-25 19:50:23.820598,0
2022-03-25 19:50:35.839649,0
2022-03-25 19:50:47.858658,0
2022-03-25 19:50:59.893290,0
2022-03-25 19:51:11.912393,0
2022-03-25 19:51:23.931772,0
2022-03-25 19:51:35.966012,0
2022-03-25 19:51:47.985435,1
2022-03-25 19:52:00.019736,0
2022-03-25 19:52:12.038826,0
2022-03-25 19:52:24.057763,0
2022-03-25 19:52:36.076946,0
2022-03-25 19:52:48.111733,0
2022-03-25 19:53:00.131050,1
2022-03-25 19:53:12.150117,0
2022-03-25 19:53:24.184543,0
2022-03-25 19:53:36.203661,0
2022-03-25 19:53:48.222932,0
2022-03-25 19:54:00.257079,0
2022-03-25 19:54:12.276314,0
2022-03-25 19:54:24.295397,1
2022-03-25 19:54:36.329856,0
2022-03-25 19:54:48.348862,0
2022-03-25 19:55:00.368003,0
2022-03-25 19:55:12.387136,0
2022-03-25 19:55:24.421596,0
2022-03-25 19:55:36.440902,0
2022-03-25 19:55:48.475312,0
2022-03-25 19:56:00.494531,0
2022-03-25 19:56:12.513523,1
2022-03-25 19:56:24.532704,0
2022-03-25 19:56:36.567177,1
2022-03-25 19:56:48.586233,0
2022-03-25 19:57:00.605260,0
2022-03-25 19:57:12.639794,0
2022-03-25 19:57:24.658969,0
2022-03-25 19:57:36.678105,0
2022-03-25 19:57:48.712690,0
2022-03-25 19:58:00.731804,1
2022-03-25 19:58:12.750973,0
2022-03-25 19:58:24.770072,0
2022-03-25 19:58:36.804800,0
2022-03-25 19:58:48.824195,1
2022-03-25 19:59:00.858814,0
2022-03-25 19:59:12.878083,0
2022-03-25 19:59:24.912408,0
2022-03-25 19:59:36.931663,0
2022-03-25 19:59:48.950958,0
2022-03-25 20:00:00.985142,0
2022-03-25 20:00:13.004420,0
2022-03-25 20:00:25.023625,1
2022-03-25 20:00:37.042648,0
2022-03-25 20:00:49.077132,1
2022-03-25 20:01:01.096043,0
2022-03-25 20:01:13.115119,0
2022-03-25 20:01:25.134254,1
2022-03-25 20:01:37.169174,1
2022-03-25 20:01:49.203646,0
2022-03-25 20:02:01.222920,0
2022-03-25 20:02:13.241803,0
2022-03-25 20:02:25.260826,0
2022-03-25 20:02:37.279955,1
2022-03-25 20:02:49.314443,0
2022-03-25 20:03:01.333660,0
2022-03-25 20:03:13.368214,0
2022-03-25 20:03:25.387370,1
2022-03-25 20:03:37.406347,0
2022-03-25 20:03:49.440986,0
2022-03-25 20:04:01.460129,0
2022-03-25 20:04:13.479223,0
2022-03-25 20:04:25.513784,0
2022-03-25 20:04:37.532898,0
2022-03-25 20:04:49.551992,1
2022-03-25 20:05:01.571067,1
2022-03-25 20:05:13.590138,0
2022-03-25 20:05:25.624623,0
2022-03-25 20:05:37.643733,1
2022-03-25 20:05:49.662904,0
2022-03-25 20:06:01.681798,0
2022-03-25 20:06:13.716514,1
2022-03-25 20:06:25.735526,1
2022-03-25 20:06:37.754795,1
2022-03-25 20:06:49.789243,1
2022-03-25 20:07:01.808495,1
2022-03-25 20:07:13.827658,0
2022-03-25 20:07:25.846719,1
2022-03-25 20:07:37.881168,1
2022-03-25 20:07:49.900387,0
2022-03-25 20:08:01.919461,0
2022-03-25 20:08:13.953998,0
2022-03-25 20:08:25.973088,1
2022-03-25 20:08:37.992428,0
2022-03-25 20:08:50.026695,0
2022-03-25 20:09:02.045864,0
2022-03-25 20:09:14.064810,0
2022-03-25 20:09:26.084022,0
2022-03-25 20:09:38.102990,1
2022-03-25 20:09:50.137393,1
2022-03-25 20:10:02.156813,0
2022-03-25 20:10:14.175835,0
2022-03-25 20:10:26.210107,0
2022-03-25 20:10:38.229306,0
2022-03-25 20:10:50.248507,0
2022-03-25 20:11:02.283022,0
2022-03-25 20:11:14.302246,0
2022-03-25 20:11:26.321209,1
2022-03-25 20:11:38.340641,0
2022-03-25 20:11:50.374898,1
2022-03-25 20:12:02.394117,0
2022-03-25 20:12:14.413290,0
2022-03-25 20:12:26.447569,1
2022-03-25 20:12:38.466886,0
2022-03-25 20:12:50.485964,0
2022-03-25 20:13:02.505121,1
2022-03-25 20:13:14.539529,0
2022-03-25 20:13:26.558776,0
2022-03-25 20:13:38.577911,2
2022-03-25 20:13:50.612375,0
2022-03-25 20:14:02.631694,1
2022-03-25 20:14:14.650757,0
2022-03-25 20:14:26.685178,2
2022-03-25 20:14:38.704366,0
2022-03-25 20:14:50.723729,0
2022-03-25 20:15:02.758244,0
2022-03-25 20:15:14.777278,1
2022-03-25 20:15:26.796214,0
2022-03-25 20:15:38.815359,1
2022-03-25 20:15:50.849842,1
2022-03-25 20:16:02.868968,0
2022-03-25 20:16:14.887994,1
2022-03-25 20:16:26.907245,0
2022-03-25 20:16:38.941737,1
2022-03-25 20:16:50.960929,1
2022-03-25 20:17:02.980134,1
2022-03-25 20:17:15.014678,0
2022-03-25 20:17:27.033762,0
2022-03-25 20:17:39.068617,0
2022-03-25 20:17:51.087883,1
2022-03-25 20:18:03.122532,1
2022-03-25 20:18:15.141867,0
2022-03-25 20:18:27.176386,0
2022-03-25 20:18:39.195517,0
2022-03-25 20:18:51.214439,0
2022-03-25 20:19:03.233617,0
2022-03-25 20:19:15.252687,1
2022-03-25 20:19:27.287191,0
2022-03-25 20:19:39.306318,0
2022-03-25 20:19:51.325510,0
2022-03-25 20:20:03.360021,0
2022-03-25 20:20:15.379228,0
2022-03-25 20:20:27.413891,0
2022-03-25 20:20:39.432958,1
2022-03-25 20:20:51.452072,0
2022-03-25 20:21:03.471261,2
2022-03-25 20:21:15.505753,0
2022-03-25 20:21:27.524983,0
2022-03-25 20:21:39.544101,0
2022-03-25 20:21:51.563586,0
2022-03-25 20:22:03.597765,0
2022-03-25 20:22:15.616899,0
2022-03-25 20:22:27.651575,0
2022-03-25 20:22:39.670932,0
2022-03-25 20:22:51.690053,0
2022-03-25 20:23:03.724337,0
2022-03-25 20:23:15.743696,0
2022-03-25 20:23:27.778334,0
2022-03-25 20:23:39.797259,0
2022-03-25 20:23:51.816409,0
2022-03-25 20:24:03.851089,0
2022-03-25 20:24:15.870248,0
2022-03-25 20:24:27.889540,0
2022-03-25 20:24:39.924225,0
