dateTime,lightLevel
2022-03-25 19:28:21.845329,743
2022-03-25 19:28:33.846760,745
2022-03-25 19:28:45.848204,744
2022-03-25 19:28:57.834404,743
2022-03-25 19:29:09.835716,746
2022-03-25 19:29:21.822063,746
2022-03-25 19:29:33.823101,746
2022-03-25 19:29:45.809532,744
2022-03-25 19:29:57.810791,743
2022-03-25 19:30:09.796964,744
2022-03-25 19:30:21.798252,744
2022-03-25 19:30:33.799617,741
2022-03-25 19:30:45.785736,744
2022-03-25 19:30:57.771944,748
2022-03-25 19:31:09.773421,741
2022-03-25 19:31:21.775069,744
2022-03-25 19:31:33.776614,745
2022-03-25 19:31:45.762861,745
2022-03-25 19:31:57.764043,742
2022-03-25 19:32:09.750315,741
2022-03-25 19:32:21.751768,741
2022-03-25 19:32:33.737998,746
2022-03-25 19:32:45.739435,748
2022-03-25 19:32:57.726030,743
2022-03-25 19:33:09.727286,746
2022-03-25 19:33:21.713354,747
2022-03-25 19:33:33.714909,747
2022-03-25 19:33:45.716347,747
2022-03-25 19:33:57.702654,743
2022-03-25 19:34:09.703963,743
2022-03-25 19:34:21.690278,748
2022-03-25 19:34:33.691428,743
2022-03-25 19:34:45.677756,744
2022-03-25 19:34:57.678951,745
2022-03-25 19:35:09.665494,743
2022-03-25 19:35:21.667146,746
2022-03-25 19:35:33.668415,744
2022-03-25 19:35:45.654714,744
2022-03-25 19:35:57.655881,744
2022-03-25 19:36:09.642231,741
2022-03-25 19:36:21.643751,746
2022-03-25 19:36:33.645334,743
2022-03-25 19:36:45.631599,745
2022-03-25 19:36:57.633092,748
2022-03-25 19:37:09.634558,743
2022-03-25 19:37:21.621006,741
2022-03-25 19:37:33.622246,744
2022-03-25 19:37:45.608490,748
2022-03-25 19:37:57.609909,742
2022-03-25 19:38:09.611669,743
2022-03-25 19:38:21.597973,743
2022-03-25 19:38:33.599702,741
2022-03-25 19:38:45.601203,743
2022-03-25 19:38:57.602517,744
2022-03-25 19:39:09.588809,743
2022-03-25 19:39:21.590089,745
2022-03-25 19:39:33.576531,743
2022-03-25 19:39:45.577945,744
2022-03-25 19:39:57.579277,741
2022-03-25 19:40:09.565602,742
2022-03-25 19:40:21.566864,745
2022-03-25 19:40:33.553255,746
2022-03-25 19:40:45.554508,743
2022-03-25 19:40:57.540647,742
2022-03-25 19:41:09.542015,743
2022-03-25 19:41:21.543872,746
2022-03-25 19:41:33.530106,744
2022-03-25 19:41:45.531572,741
2022-03-25 19:41:57.532861,745
2022-03-25 19:42:09.534497,742
2022-03-25 19:42:21.520604,743
2022-03-25 19:42:33.521856,741
2022-03-25 19:42:45.508386,745
2022-03-25 19:42:57.509639,744
2022-03-25 19:43:09.495904,745
2022-03-25 19:43:21.497645,743
2022-03-25 19:43:33.483660,742
2022-03-25 19:43:45.484777,748
2022-03-25 19:43:57.471096,747
2022-03-25 19:44:09.472458,748
2022-03-25 19:44:21.473885,743
2022-03-25 19:44:33.460265,740
2022-03-25 19:44:45.461403,743
2022-03-25 19:44:57.447512,743
2022-03-25 19:45:09.449018,745
2022-03-25 19:45:21.435055,743
2022-03-25 19:45:33.436214,743
2022-03-25 19:45:45.422233,742
2022-03-25 19:45:57.423572,745
2022-03-25 19:46:09.410064,743
2022-03-25 19:46:21.411259,749
2022-03-25 19:46:33.397526,742
2022-03-25 19:46:45.398724,743
2022-03-25 19:46:57.384981,746
2022-03-25 19:47:09.386303,744
2022-03-25 19:47:21.372514,743
2022-03-25 19:47:33.373614,745
2022-03-25 19:47:45.359904,744
2022-03-25 19:47:57.361238,742
2022-03-25 19:48:09.347493,744
2022-03-25 19:48:21.348949,741
2022-03-25 19:48:33.350580,742
2022-03-25 19:48:45.336775,746
2022-03-25 19:48:57.337905,745
2022-03-25 19:49:09.324346,745
2022-03-25 19:49:21.325577,743
2022-03-25 19:49:33.311671,746
2022-03-25 19:49:45.313455,744
2022-03-25 19:49:57.314681,745
2022-03-25 19:50:09.300927,744
2022-03-25 19:50:21.302163,741
2022-03-25 19:50:33.303740,744
2022-03-25 19:50:45.305372,748
2022-03-25 19:50:57.291626,742
2022-03-25 19:51:09.293014,743
2022-03-25 19:51:21.279340,746
2022-03-25 19:51:33.280771,745
2022-03-25 19:51:45.267344,743
2022-03-25 19:51:57.268611,744
2022-03-25 19:52:09.270021,749
2022-03-25 19:52:21.256118,748
2022-03-25 19:52:33.257343,743
2022-03-25 19:52:45.243548,741
2022-03-25 19:52:57.244854,745
2022-03-25 19:53:09.231024,744
2022-03-25 19:53:21.232270,745
2022-03-25 19:53:33.218708,744
2022-03-25 19:53:45.220093,742
2022-03-25 19:53:57.206291,742
2022-03-25 19:54:09.207724,744
2022-03-25 19:54:21.194109,742
2022-03-25 19:54:33.195563,748
2022-03-25 19:54:45.196944,742
2022-03-25 19:54:57.183447,745
2022-03-25 19:55:09.184781,742
2022-03-25 19:55:21.171078,748
2022-03-25 19:55:33.172246,745
2022-03-25 19:55:45.158569,746
2022-03-25 19:55:57.160086,746
2022-03-25 19:56:09.161634,744
2022-03-25 19:56:21.147957,743
2022-03-25 19:56:33.149164,742
2022-03-25 19:56:45.135225,745
2022-03-25 19:56:57.136883,746
2022-03-25 19:57:09.122957,744
2022-03-25 19:57:21.124366,742
2022-03-25 19:57:33.125669,747
2022-03-25 19:57:45.112160,745
2022-03-25 19:57:57.113632,742
2022-03-25 19:58:09.099570,744
2022-03-25 19:58:21.101034,742
2022-03-25 19:58:33.087166,745
2022-03-25 19:58:45.088407,742
2022-03-25 19:58:57.074523,742
2022-03-25 19:59:09.076021,746
2022-03-25 19:59:21.077312,746
2022-03-25 19:59:33.063431,743
2022-03-25 19:59:45.064756,742
2022-03-25 19:59:57.051139,744
2022-03-25 20:00:09.037456,746
2022-03-25 20:00:21.038200,741
2022-03-25 20:00:33.024665,746
2022-03-25 20:00:45.025893,743
2022-03-25 20:00:57.027380,743
2022-03-25 20:01:09.013317,743
2022-03-25 20:01:21.014640,745
2022-03-25 20:01:33.000995,742
2022-03-25 20:01:45.002115,748
2022-03-25 20:01:56.988685,743
2022-03-25 20:02:08.990213,748
2022-03-25 20:02:20.991739,748
2022-03-25 20:02:32.978021,747
2022-03-25 20:02:44.979342,746
2022-03-25 20:02:56.965662,743
2022-03-25 20:03:08.966908,742
2022-03-25 20:03:20.968404,748
2022-03-25 20:03:32.954763,744
2022-03-25 20:03:44.956220,743
2022-03-25 20:03:56.942424,746
2022-03-25 20:04:08.943886,743
2022-03-25 20:04:20.929793,744
2022-03-25 20:04:32.931161,744
2022-03-25 20:04:44.917409,742
2022-03-25 20:04:56.918540,746
2022-03-25 20:05:08.904592,745
2022-03-25 20:05:20.905978,746
2022-03-25 20:05:32.892548,743
2022-03-25 20:05:44.894126,744
2022-03-25 20:05:56.895431,742
2022-03-25 20:06:08.881532,744
2022-03-25 20:06:20.882763,745
2022-03-25 20:06:32.869036,746
2022-03-25 20:06:44.870309,745
2022-03-25 20:06:56.856903,745
2022-03-25 20:07:08.858351,744
2022-03-25 20:07:20.859864,747
2022-03-25 20:07:32.846227,748
2022-03-25 20:07:44.847582,743
2022-03-25 20:07:56.833988,745
2022-03-25 20:08:08.835356,748
2022-03-25 20:08:20.821681,745
2022-03-25 20:08:32.823143,742
2022-03-25 20:08:44.824679,744
2022-03-25 20:08:56.826130,745
2022-03-25 20:09:08.812489,745
2022-03-25 20:09:20.814022,745
2022-03-25 20:09:32.800062,748
2022-03-25 20:09:44.801237,744
2022-03-25 20:09:56.787520,746
2022-03-25 20:10:08.788779,746
2022-03-25 20:10:20.775243,744
2022-03-25 20:10:32.776622,744
2022-03-25 20:10:44.778016,742
2022-03-25 20:10:56.764309,743
2022-03-25 20:11:08.750427,742
2022-03-25 20:11:20.752143,748
2022-03-25 20:11:32.753494,750
2022-03-25 20:11:44.739803,745
2022-03-25 20:11:56.741709,745
2022-03-25 20:12:08.742910,747
2022-03-25 20:12:20.729277,742
2022-03-25 20:12:32.730498,742
2022-03-25 20:12:44.716734,743
2022-03-25 20:12:56.718061,742
2022-03-25 20:13:08.719451,748
2022-03-25 20:13:20.705826,745
2022-03-25 20:13:32.707441,742
2022-03-25 20:13:44.709071,748
2022-03-25 20:13:56.695209,744
2022-03-25 20:14:08.696476,750
2022-03-25 20:14:20.682855,748
2022-03-25 20:14:32.684047,743
2022-03-25 20:14:44.670417,743
2022-03-25 20:14:56.656655,746
2022-03-25 20:15:08.658193,745
2022-03-25 20:15:20.659483,746
2022-03-25 20:15:32.645854,743
2022-03-25 20:15:44.647169,744
2022-03-25 20:15:56.633550,743
2022-03-25 20:16:08.634814,747
2022-03-25 20:16:20.621040,744
2022-03-25 20:16:32.622295,742
2022-03-25 20:16:44.608559,743
2022-03-25 20:16:56.609872,745
2022-03-25 20:17:08.596113,743
2022-03-25 20:17:20.597654,745
2022-03-25 20:17:32.598979,749
2022-03-25 20:17:44.585415,748
2022-03-25 20:17:56.586829,745
2022-03-25 20:18:08.572918,745
2022-03-25 20:18:20.574868,747
2022-03-25 20:18:32.576204,744
2022-03-25 20:18:44.577852,744
2022-03-25 20:18:56.564143,746
2022-03-25 20:19:08.565425,742
2022-03-25 20:19:20.551740,742
2022-03-25 20:19:32.553300,747
2022-03-25 20:19:44.554705,742
2022-03-25 20:19:56.540859,744
2022-03-25 20:20:08.542256,743
2022-03-25 20:20:20.528637,745
2022-03-25 20:20:32.530017,747
2022-03-25 20:20:44.516060,746
2022-03-25 20:20:56.517608,744
2022-03-25 20:21:08.519137,744
2022-03-25 20:21:20.505537,743
2022-03-25 20:21:32.506975,747
2022-03-25 20:21:44.493297,744
2022-03-25 20:21:56.494743,743
2022-03-25 20:22:08.496576,741
2022-03-25 20:22:20.497950,744
2022-03-25 20:22:32.484233,748
2022-03-25 20:22:44.485758,747
2022-03-25 20:22:56.472159,745
2022-03-25 20:23:08.473503,742
2022-03-25 20:23:20.474866,743
2022-03-25 20:23:32.460981,745
2022-03-25 20:23:44.447142,744
2022-03-25 20:23:56.448678,744
2022-03-25 20:24:08.449918,743
2022-03-25 20:24:20.436218,744
2022-03-25 20:24:32.437624,743
2022-03-25 20:24:44.423805,744
2022-03-25 20:24:56.425213,745
2022-03-25 20:25:08.411186,750
2022-03-25 20:25:20.412505,745
2022-03-25 20:25:32.398930,744
2022-03-25 20:25:44.400456,742
2022-03-25 20:25:56.401867,745
2022-03-25 20:26:08.388431,746
2022-03-25 20:26:20.389486,743
2022-03-25 20:26:32.375676,744
2022-03-25 20:26:44.377074,745
2022-03-25 20:26:56.363223,747
2022-03-25 20:27:08.364438,743
2022-03-25 20:27:20.366233,743
2022-03-25 20:27:32.352301,749
2022-03-25 20:27:44.338468,745
2022-03-25 20:27:56.339861,745
2022-03-25 20:28:08.326108,741
2022-03-25 20:28:20.327418,744
2022-03-25 20:28:32.313980,745
2022-03-25 20:28:44.315316,745
2022-03-25 20:28:56.316741,746
2022-03-25 20:29:08.303009,746
2022-03-25 20:29:20.304503,746
2022-03-25 20:29:32.291032,743
2022-03-25 20:29:44.292410,747
2022-03-25 20:29:56.278695,746
2022-03-25 20:30:08.280158,743
2022-03-25 20:30:20.281725,745
2022-03-25 20:30:32.268110,742
2022-03-25 20:30:44.269236,743
2022-03-25 20:30:56.255570,742
2022-03-25 20:31:08.256883,743
2022-03-25 20:31:20.243059,742
2022-03-25 20:31:32.244598,744
2022-03-25 20:31:44.246006,745
2022-03-25 20:31:56.232354,744
2022-03-25 20:32:08.233825,742
2022-03-25 20:32:20.220165,744
2022-03-25 20:32:32.221482,747
2022-03-25 20:32:44.223026,747
2022-03-25 20:32:56.209376,742
2022-03-25 20:33:08.210786,745
2022-03-25 20:33:20.197288,744
2022-03-25 20:33:32.198636,750
2022-03-25 20:33:44.200146,744
2022-03-25 20:33:56.186452,743
2022-03-25 20:34:08.187780,742
2022-03-25 20:34:20.174123,746
2022-03-25 20:34:32.160291,744
2022-03-25 20:34:44.161800,750
2022-03-25 20:34:56.162875,748
2022-03-25 20:35:08.149671,746
2022-03-25 20:35:20.150966,745
2022-03-25 20:35:32.152239,749
2022-03-25 20:35:44.138605,743
2022-03-25 20:35:56.140126,746
2022-03-25 20:36:08.126575,747
2022-03-25 20:36:20.112433,741
2022-03-25 20:36:32.114131,742
2022-03-25 20:36:44.115430,744
2022-03-25 20:36:56.116908,748
2022-03-25 20:37:08.103161,742
2022-03-25 20:37:20.104324,744
2022-03-25 20:37:32.090694,745
2022-03-25 20:37:44.092057,746
2022-03-25 20:37:56.078426,747
2022-03-25 20:38:08.079880,748
2022-03-25 20:38:20.081334,743
2022-03-25 20:38:32.067631,745
2022-03-25 20:38:44.069166,747
2022-03-25 20:38:56.055554,745
2022-03-25 20:39:08.057075,743
2022-03-25 20:39:20.058478,747
2022-03-25 20:39:32.044770,742
2022-03-25 20:39:44.045853,748
2022-03-25 20:39:56.032280,747
2022-03-25 20:40:08.033626,742
2022-03-25 20:40:20.019852,746
2022-03-25 20:40:32.021618,743
2022-03-25 20:40:44.007639,746
2022-03-25 20:40:56.009029,749
2022-03-25 20:41:07.994871,746
2022-03-25 20:41:19.996460,743
2022-03-25 20:41:31.982615,745
2022-03-25 20:41:43.984183,749
2022-03-25 20:41:55.985532,745
2022-03-25 20:42:07.971575,745
2022-03-25 20:42:19.973317,745
2022-03-25 20:42:31.959604,744
2022-03-25 20:42:43.960839,745
2022-03-25 20:42:55.962381,741
2022-03-25 20:43:07.948787,747
2022-03-25 20:43:19.950350,744
2022-03-25 20:43:31.936354,749
2022-03-25 20:43:43.937821,743
2022-03-25 20:43:55.924171,742
2022-03-25 20:44:07.925815,745
2022-03-25 20:44:19.927341,743
2022-03-25 20:44:31.913572,746
2022-03-25 20:44:43.914822,743
