dateTime,luminance,voltage,raw
2022-03-25 19:31:03.093440,67.50,0.24,50
2022-03-25 19:31:15.111246,65.25,0.23,48
2022-03-25 19:31:27.129047,64.13,0.23,47
2022-03-25 19:31:39.161786,65.25,0.23,48
2022-03-25 19:31:51.179337,65.25,0.23,48
2022-03-25 19:32:03.197152,64.13,0.23,47
2022-03-25 19:32:15.229938,65.25,0.23,48
2022-03-25 19:32:27.247484,65.25,0.23,48
2022-03-25 19:32:39.264916,67.50,0.24,50
2022-03-25 19:32:51.282672,65.25,0.23,48
2022-03-25 19:33:03.315846,67.50,0.24,50
2022-03-25 19:33:15.333628,65.25,0.23,48
2022-03-25 19:33:27.366373,65.25,0.23,48
2022-03-25 19:33:39.384297,67.50,0.24,50
2022-03-25 19:33:51.417073,67.50,0.24,50
2022-03-25 19:34:03.435198,67.50,0.24,50
2022-03-25 19:34:15.452927,66.37,0.24,49
2022-03-25 19:34:27.485657,66.37,0.24,49
2022-03-25 19:34:39.503404,66.37,0.24,49
2022-03-25 19:34:51.521415,67.50,0.24,50
2022-03-25 19:35:03.554167,66.37,0.24,49
2022-03-25 19:35:15.572123,66.37,0.24,49
2022-03-25 19:35:27.604388,67.50,0.24,50
2022-03-25 19:35:39.621908,65.25,0.23,48
2022-03-25 19:35:51.639651,67.50,0.24,50
2022-03-25 19:36:03.657522,67.50,0.24,50
2022-03-25 19:36:15.690428,65.25,0.23,48
2022-03-25 19:36:27.708619,66.37,0.24,49
2022-03-25 19:36:39.741288,66.37,0.24,49
2022-03-25 19:36:51.758974,66.37,0.24,49
2022-03-25 19:37:03.776742,67.50,0.24,50
2022-03-25 19:37:15.794345,65.25,0.23,48
2022-03-25 19:37:27.826898,66.37,0.24,49
2022-03-25 19:37:39.844570,66.37,0.24,49
2022-03-25 19:37:51.862210,67.50,0.24,50
2022-03-25 19:38:03.895212,65.25,0.23,48
2022-03-25 19:38:15.912952,66.37,0.24,49
2022-03-25 19:38:27.931203,64.13,0.23,47
2022-03-25 19:38:39.963775,64.13,0.23,47
2022-03-25 19:38:51.981535,66.37,0.24,49
2022-03-25 19:39:03.999082,66.37,0.24,49
2022-03-25 19:39:16.016509,65.25,0.23,48
2022-03-25 19:39:28.049433,65.25,0.23,48
2022-03-25 19:39:40.067141,66.37,0.24,49
2022-03-25 19:39:52.085123,67.50,0.24,50
2022-03-25 19:40:04.117701,67.50,0.24,50
2022-03-25 19:40:16.135427,66.37,0.24,49
2022-03-25 19:40:28.168404,66.37,0.24,49
2022-03-25 19:40:40.186319,67.50,0.24,50
2022-03-25 19:40:52.203807,64.13,0.23,47
2022-03-25 19:41:04.236868,65.25,0.23,48
2022-03-25 19:41:16.254414,67.50,0.24,50
2022-03-25 19:41:28.271820,67.50,0.24,50
2022-03-25 19:41:40.289729,65.25,0.23,48
2022-03-25 19:41:52.322713,67.50,0.24,50
2022-03-25 19:42:04.340603,66.37,0.24,49
2022-03-25 19:42:16.358261,66.37,0.24,49
2022-03-25 19:42:28.391166,67.50,0.24,50
2022-03-25 19:42:40.409027,64.13,0.23,47
2022-03-25 19:42:52.426702,64.13,0.23,47
2022-03-25 19:43:04.459544,67.50,0.24,50
2022-03-25 19:43:16.477534,65.25,0.23,48
2022-03-25 19:43:28.495204,67.50,0.24,50
2022-03-25 19:43:40.527983,66.37,0.24,49
2022-03-25 19:43:52.545950,65.25,0.23,48
2022-03-25 19:44:04.564040,65.25,0.23,48
2022-03-25 19:44:16.596676,65.25,0.23,48
2022-03-25 19:44:28.614434,65.25,0.23,48
2022-03-25 19:44:40.647293,66.37,0.24,49
2022-03-25 19:44:52.664735,67.50,0.24,50
2022-03-25 19:45:04.682647,66.37,0.24,49
2022-03-25 19:45:16.700516,66.37,0.24,49
2022-03-25 19:45:28.733251,67.50,0.24,50
2022-03-25 19:45:40.750987,67.50,0.24,50
2022-03-25 19:45:52.768821,67.50,0.24,50
2022-03-25 19:46:04.801930,66.37,0.24,49
2022-03-25 19:46:16.819891,65.25,0.23,48
2022-03-25 19:46:28.837658,67.50,0.24,50
2022-03-25 19:46:40.870570,66.37,0.24,49
2022-03-25 19:46:52.888374,66.37,0.24,49
2022-03-25 19:47:04.921313,66.37,0.24,49
2022-03-25 19:47:16.938913,67.50,0.24,50
2022-03-25 19:47:28.956511,66.37,0.24,49
2022-03-25 19:47:40.989200,67.50,0.24,50
2022-03-25 19:47:53.006987,67.50,0.24,50
2022-03-25 19:48:05.024705,67.50,0.24,50
2022-03-25 19:48:17.057543,65.25,0.23,48
2022-03-25 19:48:29.075304,66.37,0.24,49
2022-03-25 19:48:41.093425,67.50,0.24,50
2022-03-25 19:48:53.125869,67.50,0.24,50
2022-03-25 19:49:05.143719,65.25,0.23,48
2022-03-25 19:49:17.176800,66.37,0.24,49
2022-03-25 19:49:29.194411,66.37,0.24,49
2022-03-25 19:49:41.212362,66.37,0.24,49
2022-03-25 19:49:53.245182,66.37,0.24,49
2022-03-25 19:50:05.262908,65.25,0.23,48
2022-03-25 19:50:17.280600,66.37,0.24,49
2022-03-25 19:50:29.298617,66.37,0.24,49
2022-03-25 19:50:41.331210,66.37,0.24,49
2022-03-25 19:50:53.348798,67.50,0.24,50
2022-03-25 19:51:05.366452,65.25,0.23,48
2022-03-25 19:51:17.384136,67.50,0.24,50
2022-03-25 19:51:29.416944,66.37,0.24,49
2022-03-25 19:51:41.434852,67.50,0.24,50
2022-03-25 19:51:53.467598,65.25,0.23,48
2022-03-25 19:52:05.485441,65.25,0.23,48
2022-03-25 19:52:17.503360,67.50,0.24,50
2022-03-25 19:52:29.521121,65.25,0.23,48
2022-03-25 19:52:41.553758,67.50,0.24,50
2022-03-25 19:52:53.571383,66.37,0.24,49
2022-03-25 19:53:05.604314,67.50,0.24,50
2022-03-25 19:53:17.622210,66.37,0.24,49
2022-03-25 19:53:29.640012,66.37,0.24,49
2022-03-25 19:53:41.657624,67.50,0.24,50
2022-03-25 19:53:53.690436,67.50,0.24,50
2022-03-25 19:54:05.708512,67.50,0.24,50
2022-03-25 19:54:17.726166,66.37,0.24,49
2022-03-25 19:54:29.759143,66.37,0.24,49
2022-03-25 19:54:41.776803,67.50,0.24,50
2022-03-25 19:54:53.794663,68.62,0.25,51
2022-03-25 19:55:05.827709,67.50,0.24,50
2022-03-25 19:55:17.845515,65.25,0.23,48
2022-03-25 19:55:29.878479,66.37,0.24,49
2022-03-25 19:55:41.896249,66.37,0.24,49
2022-03-25 19:55:53.914606,66.37,0.24,49
2022-03-25 19:56:05.947151,67.50,0.24,50
2022-03-25 19:56:17.965085,65.25,0.23,48
2022-03-25 19:56:29.997744,67.50,0.24,50
2022-03-25 19:56:42.015617,66.37,0.24,49
2022-03-25 19:56:54.033308,66.37,0.24,49
2022-03-25 19:57:06.051235,66.37,0.24,49
2022-03-25 19:57:18.084198,67.50,0.24,50
2022-03-25 19:57:30.101956,66.37,0.24,49
2022-03-25 19:57:42.135164,66.37,0.24,49
2022-03-25 19:57:54.152697,66.37,0.24,49
2022-03-25 19:58:06.170659,66.37,0.24,49
2022-03-25 19:58:18.203532,66.37,0.24,49
2022-03-25 19:58:30.221671,67.50,0.24,50
2022-03-25 19:58:42.254443,66.37,0.24,49
2022-03-25 19:58:54.271942,66.37,0.24,49
2022-03-25 19:59:06.305336,65.25,0.23,48
2022-03-25 19:59:18.323257,66.37,0.24,49
2022-03-25 19:59:30.340801,66.37,0.24,49
2022-03-25 19:59:42.358617,67.50,0.24,50
2022-03-25 19:59:54.391310,66.37,0.24,49
2022-03-25 20:00:06.408986,67.50,0.24,50
2022-03-25 20:00:18.426887,67.50,0.24,50
2022-03-25 20:00:30.459514,66.37,0.24,49
2022-03-25 20:00:42.477705,66.37,0.24,49
2022-03-25 20:00:54.510482,66.37,0.24,49
2022-03-25 20:01:06.528184,65.25,0.23,48
2022-03-25 20:01:18.546164,66.37,0.24,49
2022-03-25 20:01:30.563911,66.37,0.24,49
