dateTime,uvLevel
2022-03-25 19:39:27.025762,2
2022-03-25 19:39:39.058569,1
2022-03-25 19:39:51.076476,2
2022-03-25 19:40:03.093993,0
2022-03-25 19:40:15.126827,0
2022-03-25 19:40:27.144776,2
2022-03-25 19:40:39.177697,1
2022-03-25 19:40:51.195409,2
2022-03-25 19:41:03.213125,0
2022-03-25 19:41:15.230719,1
2022-03-25 19:41:27.248208,2
2022-03-25 19:41:39.281019,0
2022-03-25 19:41:51.299220,1
2022-03-25 19:42:03.331922,0
2022-03-25 19:42:15.349593,2
2022-03-25 19:42:27.367568,0
2022-03-25 19:42:39.385250,0
2022-03-25 19:42:51.418125,0
2022-03-25 19:43:03.435921,0
2022-03-25 19:43:15.469008,2
2022-03-25 19:43:27.486472,0
2022-03-25 19:43:39.504389,0
2022-03-25 19:43:51.537328,2
2022-03-25 19:44:03.555295,0
2022-03-25 19:44:15.572989,1
2022-03-25 19:44:27.605886,0
2022-03-25 19:44:39.623700,0
2022-03-25 19:44:51.641238,1
2022-03-25 19:45:03.674098,2
2022-03-25 19:45:15.691804,1
2022-03-25 19:45:27.709543,0
2022-03-25 19:45:39.742393,0
2022-03-25 19:45:51.760332,1
2022-03-25 19:46:03.778334,0
2022-03-25 19:46:15.811323,2
2022-03-25 19:46:27.828952,1
2022-03-25 19:46:39.846869,0
2022-03-25 19:46:51.879674,1
2022-03-25 19:47:03.897679,1
2022-03-25 19:47:15.915361,0
2022-03-25 19:47:27.947961,0
2022-03-25 19:47:39.965545,2
2022-03-25 19:47:51.983535,1
2022-03-25 19:48:04.016165,0
2022-03-25 19:48:16.033897,1
2022-03-25 19:48:28.051589,0
2022-03-25 19:48:40.084796,1
2022-03-25 19:48:52.102208,3
2022-03-25 19:49:04.135171,0
2022-03-25 19:49:16.153093,0
2022-03-25 19:49:28.170819,1
2022-03-25 19:49:40.203775,2
2022-03-25 19:49:52.221595,1
2022-03-25 19:50:04.239344,0
2022-03-25 19:50:16.271871,1
2022-03-25 19:50:28.289925,2
2022-03-25 19:50:40.307656,0
2022-03-25 19:50:52.325132,1
2022-03-25 19:51:04.357777,2
2022-03-25 19:51:16.375431,2
2022-03-25 19:51:28.393326,0
2022-03-25 19:51:40.426267,1
2022-03-25 19:51:52.443910,1
2022-03-25 19:52:04.461812,1
2022-03-25 19:52:16.494385,2
2022-03-25 19:52:28.512287,0
2022-03-25 19:52:40.530150,1
2022-03-25 19:52:52.562819,0
2022-03-25 19:53:04.580625,1
2022-03-25 19:53:16.598654,2
2022-03-25 19:53:28.631574,1
2022-03-25 19:53:40.649100,1
2022-03-25 19:53:52.666707,0
2022-03-25 19:54:04.699727,0
2022-03-25 19:54:16.717642,0
2022-03-25 19:54:28.735524,1
2022-03-25 19:54:40.768278,1
2022-03-25 19:54:52.786075,0
2022-03-25 19:55:04.804125,2
2022-03-25 19:55:16.836950,0
2022-03-25 19:55:28.854680,2
2022-03-25 19:55:40.872694,1
2022-03-25 19:55:52.905735,1
2022-03-25 19:56:04.923715,1
2022-03-25 19:56:16.956456,0
2022-03-25 19:56:28.974123,1
2022-03-25 19:56:40.991918,1
2022-03-25 19:56:53.024769,2
2022-03-25 19:57:05.042691,0
2022-03-25 19:57:17.060525,0
2022-03-25 19:57:29.093372,1
2022-03-25 19:57:41.111346,2
2022-03-25 19:57:53.144066,2
2022-03-25 19:58:05.162063,1
2022-03-25 19:58:17.179959,1
2022-03-25 19:58:29.213042,0
2022-03-25 19:58:41.230780,2
2022-03-25 19:58:53.248246,1
2022-03-25 19:59:05.281798,1
2022-03-25 19:59:17.299546,0
2022-03-25 19:59:29.332157,2
2022-03-25 19:59:41.349866,1
2022-03-25 19:59:53.367797,0
2022-03-25 20:00:05.385477,2
2022-03-25 20:00:17.418215,0
2022-03-25 20:00:29.435903,0
2022-03-25 20:00:41.469087,0
2022-03-25 20:00:53.486862,2
2022-03-25 20:01:05.504453,1
2022-03-25 20:01:17.537426,0
2022-03-25 20:01:29.555123,1
2022-03-25 20:01:41.572810,0
2022-03-25 20:01:53.605497,1
2022-03-25 20:02:05.623462,0
2022-03-25 20:02:17.640803,0
2022-03-25 20:02:29.658567,1
2022-03-25 20:02:41.691459,1
2022-03-25 20:02:53.709214,0
2022-03-25 20:03:05.727113,1
2022-03-25 20:03:17.760027,1
2022-03-25 20:03:29.777836,0
2022-03-25 20:03:41.795578,0
2022-03-25 20:03:53.828300,2
2022-03-25 20:04:05.845854,1
2022-03-25 20:04:17.863622,1
2022-03-25 20:04:29.881167,2
2022-03-25 20:04:41.898733,1
2022-03-25 20:04:53.931661,1
2022-03-25 20:05:05.949701,1
2022-03-25 20:05:17.967626,1
2022-03-25 20:05:30.000306,0
2022-03-25 20:05:42.017871,0
2022-03-25 20:05:54.035461,1
2022-03-25 20:06:06.053033,2
2022-03-25 20:06:18.070770,1
2022-03-25 20:06:30.103560,1
2022-03-25 20:06:42.121253,1
2022-03-25 20:06:54.138929,0
2022-03-25 20:07:06.156330,1
2022-03-25 20:07:18.173987,1
2022-03-25 20:07:30.206785,2
2022-03-25 20:07:42.224478,2
2022-03-25 20:07:54.242324,0
2022-03-25 20:08:06.275186,0
2022-03-25 20:08:18.293355,1
2022-03-25 20:08:30.311337,0
2022-03-25 20:08:42.343869,1
2022-03-25 20:08:54.361348,1
2022-03-25 20:09:06.379261,0
2022-03-25 20:09:18.412208,1
2022-03-25 20:09:30.429958,1
2022-03-25 20:09:42.447729,0
2022-03-25 20:09:54.465099,0
2022-03-25 20:10:06.498024,1
2022-03-25 20:10:18.515669,1
2022-03-25 20:10:30.533614,0
2022-03-25 20:10:42.566479,1
2022-03-25 20:10:54.584293,0
2022-03-25 20:11:06.601998,0
2022-03-25 20:11:18.619904,2
2022-03-25 20:11:30.637333,2
2022-03-25 20:11:42.670150,0
2022-03-25 20:11:54.687744,2
2022-03-25 20:12:06.705595,1
2022-03-25 20:12:18.723367,0
2022-03-25 20:12:30.741002,0
2022-03-25 20:12:42.773497,0
2022-03-25 20:12:54.791300,0
2022-03-25 20:13:06.808829,1
2022-03-25 20:13:18.826756,1
2022-03-25 20:13:30.844391,1
2022-03-25 20:13:42.877075,0
2022-03-25 20:13:54.894748,1
2022-03-25 20:14:06.912485,0
2022-03-25 20:14:18.929968,0
2022-03-25 20:14:30.947889,0
2022-03-25 20:14:42.980699,1
2022-03-25 20:14:54.998639,0
2022-03-25 20:15:07.016349,2
2022-03-25 20:15:19.049329,2
2022-03-25 20:15:31.067270,1
2022-03-25 20:15:43.084840,0
2022-03-25 20:15:55.102446,0
2022-03-25 20:16:07.135272,1
2022-03-25 20:16:19.152949,3
2022-03-25 20:16:31.170676,1
2022-03-25 20:16:43.188320,1
2022-03-25 20:16:55.221613,1
2022-03-25 20:17:07.239457,2
2022-03-25 20:17:19.257147,0
2022-03-25 20:17:31.289945,0
2022-03-25 20:17:43.307787,1
2022-03-25 20:17:55.325499,0
2022-03-25 20:18:07.358371,1
2022-03-25 20:18:19.376173,0
2022-03-25 20:18:31.393732,0
2022-03-25 20:18:43.411425,0
2022-03-25 20:18:55.429196,0
2022-03-25 20:19:07.461779,1
2022-03-25 20:19:19.479578,2
2022-03-25 20:19:31.497305,0
2022-03-25 20:19:43.530157,3
2022-03-25 20:19:55.547985,0
2022-03-25 20:20:07.565854,3
2022-03-25 20:20:19.583666,0
2022-03-25 20:20:31.616320,0
2022-03-25 20:20:43.633966,2
2022-03-25 20:20:55.651749,0
2022-03-25 20:21:07.669432,0
2022-03-25 20:21:19.686926,1
2022-03-25 20:21:31.719863,0
2022-03-25 20:21:43.737418,0
2022-03-25 20:21:55.755256,2
2022-03-25 20:22:07.772826,1
2022-03-25 20:22:19.790541,0
2022-03-25 20:22:31.808324,1
2022-03-25 20:22:43.841255,0
2022-03-25 20:22:55.858840,1
2022-03-25 20:23:07.891713,0
2022-03-25 20:23:19.909598,1
2022-03-25 20:23:31.927348,2
2022-03-25 20:23:43.945128,1
2022-03-25 20:23:55.978067,1
2022-03-25 20:24:07.995987,0
2022-03-25 20:24:20.013664,1
2022-03-25 20:24:32.046523,2
2022-03-25 20:24:44.064384,1
2022-03-25 20:24:56.081852,1
2022-03-25 20:25:08.114596,0
2022-03-25 20:25:20.132363,1
2022-03-25 20:25:32.149984,2
2022-03-25 20:25:44.167736,0
2022-03-25 20:25:56.185412,0
2022-03-25 20:26:08.202847,1
2022-03-25 20:26:20.235893,2
2022-03-25 20:26:32.253779,0
2022-03-25 20:26:44.286483,0
2022-03-25 20:26:56.304429,2
2022-03-25 20:27:08.322450,0
2022-03-25 20:27:20.355151,1
2022-03-25 20:27:32.372962,1
2022-03-25 20:27:44.390722,1
2022-03-25 20:27:56.408459,0
2022-03-25 20:28:08.441326,1
2022-03-25 20:28:20.459205,2
2022-03-25 20:28:32.477190,0
2022-03-25 20:28:44.509984,1
2022-03-25 20:28:56.527882,0
2022-03-25 20:29:08.545501,0
2022-03-25 20:29:20.578277,2
2022-03-25 20:29:32.595892,0
2022-03-25 20:29:44.613705,0
2022-03-25 20:29:56.631442,0
2022-03-25 20:30:08.649213,0
2022-03-25 20:30:20.681941,1
2022-03-25 20:30:32.699472,1
2022-03-25 20:30:44.717071,4
2022-03-25 20:30:56.734900,1
2022-03-25 20:31:08.752588,4
2022-03-25 20:31:20.785388,2
2022-03-25 20:31:32.803074,0
2022-03-25 20:31:44.820759,1
2022-03-25 20:31:56.838394,0
2022-03-25 20:32:08.856022,0
2022-03-25 20:32:20.873623,2
2022-03-25 20:32:32.906545,0
2022-03-25 20:32:44.924474,1
2022-03-25 20:32:56.942402,1
2022-03-25 20:33:08.959866,2
2022-03-25 20:33:20.992594,1
2022-03-25 20:33:33.010326,1
2022-03-25 20:33:45.028075,2
2022-03-25 20:33:57.046061,0
2022-03-25 20:34:09.078825,1
2022-03-25 20:34:21.096610,1
2022-03-25 20:34:33.114276,0
2022-03-25 20:34:45.132097,0
2022-03-25 20:34:57.164677,0
2022-03-25 20:35:09.182261,0
2022-03-25 20:35:21.200254,1
2022-03-25 20:35:33.233026,0
2022-03-25 20:35:45.250945,2
2022-03-25 20:35:57.268741,0
2022-03-25 20:36:09.286109,1
2022-03-25 20:36:21.318981,0
2022-03-25 20:36:33.336856,1
2022-03-25 20:36:45.354521,1
2022-03-25 20:36:57.372470,0
2022-03-25 20:37:09.405053,2
2022-03-25 20:37:21.422843,0
2022-03-25 20:37:33.440499,0
2022-03-25 20:37:45.473630,1
2022-03-25 20:37:57.491349,0
2022-03-25 20:38:09.509076,0
2022-03-25 20:38:21.526802,0
2022-03-25 20:38:33.559471,0
2022-03-25 20:38:45.577124,0
2022-03-25 20:38:57.594876,2
2022-03-25 20:39:09.612738,2
2022-03-25 20:39:21.645571,1
2022-03-25 20:39:33.663267,0
2022-03-25 20:39:45.681048,3
2022-03-25 20:39:57.698757,0
2022-03-25 20:40:09.716369,0
2022-03-25 20:40:21.749130,1
2022-03-25 20:40:33.767187,1
2022-03-25 20:40:45.784758,2
2022-03-25 20:40:57.817679,0
2022-03-25 20:41:09.835414,2
2022-03-25 20:41:21.853045,0
2022-03-25 20:41:33.870609,0
2022-03-25 20:41:45.903573,0
2022-03-25 20:41:57.921144,2
2022-03-25 20:42:09.939096,0
2022-03-25 20:42:21.956540,0
2022-03-25 20:42:33.974323,0
2022-03-25 20:42:45.992155,1
2022-03-25 20:42:58.024694,0
2022-03-25 20:43:10.042489,0
2022-03-25 20:43:22.060388,0
2022-03-25 20:43:34.093043,0
2022-03-25 20:43:46.110787,2
2022-03-25 20:43:58.128757,1
2022-03-25 20:44:10.146377,0
2022-03-25 20:44:22.179369,2
2022-03-25 20:44:34.197304,0
2022-03-25 20:44:46.215147,0
