dateTime,infraRed,red,green,blue,proximity
2022-03-25 19:44:33.479100,44951.00,13064.00,15257.00,22172.00,40
2022-03-25 19:44:45.496647,44940.00,13057.00,15255.00,22168.00,40
2022-03-25 19:44:57.529653,44934.00,13050.00,15251.00,22160.00,40
2022-03-25 19:45:09.547271,44909.00,13042.00,15246.00,22154.00,40
2022-03-25 19:45:21.565090,44891.00,13035.00,15241.00,22146.00,40
2022-03-25 19:45:33.598076,44879.00,13028.00,15238.00,22140.00,40
2022-03-25 19:45:45.615828,44848.00,13021.00,15234.00,22134.00,40
2022-03-25 19:45:57.648825,44829.00,13013.00,15229.00,22127.00,40
2022-03-25 19:46:09.667115,44824.00,13008.00,15226.00,22122.00,40
2022-03-25 19:46:21.684285,44800.00,13003.00,15225.00,22116.00,40
2022-03-25 19:46:33.717526,44800.00,13000.00,15223.00,22113.00,40
2022-03-25 19:46:45.735294,44779.00,12996.00,15222.00,22110.00,40
2022-03-25 19:46:57.753001,44769.00,12991.00,15220.00,22107.00,40
2022-03-25 19:47:09.785686,44771.00,12989.00,15221.00,22107.00,40
2022-03-25 19:47:21.803636,44765.00,12988.00,15223.00,22109.00,40
2022-03-25 19:47:33.821078,44766.00,12990.00,15228.00,22111.00,40
2022-03-25 19:47:45.853952,44769.00,12990.00,15231.00,22112.00,39
2022-03-25 19:47:57.871637,44769.00,12990.00,15233.00,22115.00,40
2022-03-25 19:48:09.889913,44785.00,12994.00,15238.00,22122.00,40
2022-03-25 19:48:21.922248,44778.00,12997.00,15241.00,22121.00,39
2022-03-25 19:48:33.940067,44785.00,12997.00,15244.00,22121.00,40
2022-03-25 19:48:45.957631,44787.00,12997.00,15248.00,22125.00,40
2022-03-25 19:48:57.990516,44793.00,13002.00,15256.00,22130.00,40
2022-03-25 19:49:10.008647,44793.00,13005.00,15260.00,22133.00,39
2022-03-25 19:49:22.041225,44800.00,13006.00,15265.00,22136.00,40
2022-03-25 19:49:34.059294,44808.00,13008.00,15270.00,22142.00,39
2022-03-25 19:49:46.077012,44816.00,13013.00,15277.00,22146.00,40
2022-03-25 19:49:58.109639,44819.00,13014.00,15280.00,22151.00,40
2022-03-25 19:50:10.127400,44823.00,13015.00,15283.00,22153.00,40
2022-03-25 19:50:22.145436,44818.00,13014.00,15284.00,22154.00,40
