dateTime,pc0_1,pc0_3,pc0_5,pc1_0,pc2_5,pc5_0,pc10_0,pm0_1,pm0_3,pm0_5,pm1_0,pm2_5,pm5_0,pm10_0
2022-03-25 19:09:26.864082,207437,6794,961,88,106,12,0, 0.17332614, 0.32660714, 0.42702390, 0.50064509, 1.33220141, 2.08870469, 2.08870469
2022-03-25 19:09:27.864324,206511,6850,946,86,141,24,0, 0.17255242, 0.32709859, 0.42591825, 0.49806384, 1.60358239, 3.13657111, 3.13657111
2022-03-25 19:09:28.864183,205692,6939,931,84,174,34,0, 0.17186817, 0.32842281, 0.42567869, 0.49646649, 1.86321377, 4.00230713, 4.00230713
2022-03-25 19:09:29.864423,204961,7077,916,82,206,34,0, 0.17125728, 0.33092464, 0.42664985, 0.49599213, 2.11068612, 4.24533204, 4.24533204
2022-03-25 19:09:30.864392,204170,7205,902,81,236,23,0, 0.17059681, 0.33314264, 0.42736308, 0.49534841, 2.34608623, 3.83704351, 3.83704351
2022-03-25 19:09:31.864376,203044,7285,888,79,264,15,0, 0.16965593, 0.33401583, 0.42676095, 0.49338850, 2.56827510, 3.55704750, 3.55704750
2022-03-25 19:09:32.864059,201768,7397,874,78,292,9,0, 0.16858929, 0.33547873, 0.42677808, 0.49207792, 2.78032313, 3.38198033, 3.38198033
2022-03-25 19:09:33.864079,200450,7559,864,77,301,4,0, 0.16748875, 0.33804142, 0.42834859, 0.49305853, 2.85629426, 3.15934658, 3.15934658
2022-03-25 19:09:34.864094,198793,7625,861,77,286,1,0, 0.16610393, 0.33812731, 0.42808043, 0.49323238, 2.73941394, 2.81238954, 2.81238954
2022-03-25 19:09:35.862435,196806,7688,857,78,272,0,0, 0.16444357, 0.33790179, 0.42750452, 0.49312856, 2.62723181, 2.62723181, 2.62723181
2022-03-25 19:09:36.862349,194853,7767,855,79,258,0,0, 0.16281210, 0.33805574, 0.42744823, 0.49366301, 2.52205862, 2.52205862, 2.52205862
2022-03-25 19:09:37.861914,193166,7929,857,79,245,0,0, 0.16140240, 0.34028614, 0.42980030, 0.49663423, 2.42347528, 2.42347528, 2.42347528
2022-03-25 19:09:38.861848,191753,8153,859,80,233,0,0, 0.16022163, 0.34416601, 0.43394942, 0.50137409, 2.33219280, 2.33219280, 2.33219280
2022-03-25 19:09:39.861691,190674,8372,862,81,221,0,0, 0.15931991, 0.34819507, 0.43824407, 0.50628789, 2.24550376, 2.24550376, 2.24550376
2022-03-25 19:09:40.861533,189597,8552,864,82,210,0,0, 0.15842004, 0.35135358, 0.44168290, 0.51031663, 2.16292119, 2.16292119, 2.16292119
2022-03-25 19:09:41.861404,188862,8653,863,82,200,0,0, 0.15780635, 0.35302642, 0.44317129, 0.51168721, 2.08182571, 2.08182571, 2.08182571
2022-03-25 19:09:42.861281,188249,8775,853,80,190,0,0, 0.15729404, 0.35526830, 0.44438047, 0.51171657, 2.00326782, 2.00326782, 2.00326782
2022-03-25 19:09:43.861240,187586,8902,843,79,180,0,0, 0.15673983, 0.35756946, 0.44568214, 0.51189692, 1.92900617, 1.92900617, 1.92900617
2022-03-25 19:09:44.861376,186743,8973,832,77,171,0,0, 0.15603507, 0.35848361, 0.44547868, 0.51045349, 1.85644321, 1.85644321, 1.85644321
2022-03-25 19:09:45.861221,185670,8908,819,76,163,0,0, 0.15513857, 0.35611798, 0.44170415, 0.50538134, 1.78384824, 1.78384824, 1.78384824
2022-03-25 19:09:46.861254,184454,8778,804,74,154,0,0, 0.15412298, 0.35215779, 0.43619125, 0.49859922, 1.71314787, 1.71753267, 1.71753267
2022-03-25 19:09:47.861095,183194,8651,790,73,147,0,0, 0.15307009, 0.34823678, 0.43075430, 0.49192314, 1.64503755, 1.67153427, 1.67153427
2022-03-25 19:09:48.860951,182059,8519,775,71,139,0,0, 0.15212148, 0.34433004, 0.42534279, 0.48530174, 1.58002228, 1.58002228, 1.58002228
2022-03-25 19:09:49.860940,180670,8345,760,70,132,0,0, 0.15096121, 0.33924123, 0.41866429, 0.47741334, 1.51761883, 1.51761883, 1.51761883
2022-03-25 19:09:50.860933,179171,8166,745,68,126,0,0, 0.14970865, 0.33395260, 0.41179716, 0.46936557, 1.45699933, 1.45699933, 1.45699933
